Time    ,x_sat      ,y_sat      ,z_sat ,True_x    ,True_vx ,True_y    ,True_vy ,True_z ,True_vz ,InTrackAngle ,CrossTrackAngle ,Est_x     ,Est_vx  ,Est_y     ,Est_vy  ,Est_z  ,Est_vz ,Cov_xx      ,Cov_vxvx ,Cov_yy      ,Cov_vyvy ,Cov_zz ,Cov_vzvz ,Innovation_ITA ,Innovation_CTA ,InnovationCov_ITA ,InnovationCov_CTA ,DDF_Est_x ,DDF_Est_vx ,DDF_Est_y ,DDF_Est_vy ,DDF_Est_z ,DDF_Est_vz ,DDF_Cov_xx ,DDF_Cov_vxvx ,DDF_Cov_yy ,DDF_Cov_vyvy ,DDF_Cov_zz ,DDF_Cov_vzvz ,DDF_Innovation_ITA ,DDF_Innovation_CTA ,DDF_InnovationCov_ITA ,DDF_InnovationCov_CTA
 97.000 ,14180.800  ,11690.201  ,0.000 ,4924.463  ,-61.594 ,4053.215  ,74.834  , 0.000 ,  0.000 ,0.025        ,-0.001          ,4770.155  ,-61.593 ,3939.256  ,71.231  ,-0.290 ,-0.040 , 922053.873 ,  43.453 , 625363.133 , 622.140 , 0.182 ,  14.589 ,-0.003         ,-0.003         ,            0.001 ,            0.001 ,4924.609  ,-61.526    ,4052.981  ,74.833     ,0.016     ,0.002      ,    16.900 ,      14.524 ,    12.825 ,      14.472 ,     0.268 ,      14.236 ,-0.000             ,-0.003             ,                0.001 ,                0.001
 97.500 ,14091.520  ,11797.667  ,0.000 ,4893.524  ,-62.161 ,4090.515  ,74.364  , 0.000 ,  0.000 ,0.023        ,-0.002          ,4739.372  ,-62.070 ,3974.177  ,70.691  ,0.391  ,0.055  , 921470.283 ,  43.440 , 644736.166 , 627.799 , 0.182 ,  14.588 ,-0.003         ,-0.003         ,            0.001 ,            0.001 ,4893.353  ,-62.139    ,4090.611  ,74.408     ,-0.383    ,-0.051     ,    18.829 ,      14.609 ,    14.606 ,      14.557 ,     0.264 ,      14.291 ,-0.002             ,-0.002             ,                0.001 ,                0.001
 98.000 ,14001.426  ,11904.452  ,0.000 ,4862.302  ,-62.724 ,4127.578  ,73.890  , 0.000 ,  0.000 ,0.025        ,0.002           ,4707.302  ,-62.638 ,4009.213  ,70.231  ,0.349  ,0.046  , 920687.768 ,  43.546 , 664491.782 , 633.325 , 0.182 ,  14.588 ,0.002          ,-0.000         ,            0.001 ,            0.001 ,4863.342  ,-62.548    ,4127.824  ,73.949     ,-0.267    ,-0.033     ,    21.155 ,      14.694 ,    16.772 ,      14.641 ,     0.259 ,      14.338 ,0.002              ,-0.000             ,                0.001 ,                0.001
 98.500 ,13910.523  ,12010.548  ,0.000 ,4830.800  ,-63.284 ,4164.403  ,73.411  , 0.000 ,  0.000 ,0.025        ,-0.002          ,4675.946  ,-63.153 ,4044.193  ,69.735  ,-0.398 ,-0.059 , 919945.586 ,  43.753 , 684600.954 , 638.360 , 0.182 ,  14.588 ,-0.000         ,-0.004         ,            0.001 ,            0.001 ,4832.277  ,-63.068    ,4165.746  ,73.613     ,0.247     ,0.038      ,    23.970 ,      14.780 ,    19.430 ,      14.727 ,     0.254 ,      14.380 ,-0.002             ,-0.003             ,                0.001 ,                0.001
 99.000 ,13818.815  ,12115.950  ,0.000 ,4799.019  ,-63.840 ,4200.988  ,72.928  , 0.000 ,  0.000 ,0.024        ,-0.002          ,4642.862  ,-63.664 ,4077.665  ,69.199  ,0.503  ,0.067  , 918803.341 ,  44.086 , 705082.735 , 643.512 , 0.183 ,  14.587 ,-0.000         ,-0.004         ,            0.001 ,            0.001 ,4796.812  ,-64.102    ,4198.781  ,72.657     ,-0.223    ,-0.026     ,    27.437 ,      14.869 ,    22.729 ,      14.819 ,     0.248 ,      14.418 ,0.001              ,-0.004             ,                0.001 ,                0.001
 99.500 ,13726.309  ,12220.652  ,0.000 ,4766.961  ,-64.392 ,4237.331  ,72.441  , 0.000 ,  0.000 ,0.025        ,0.004           ,4611.274  ,-64.189 ,4112.617  ,68.722  ,0.790  ,0.102  , 917369.853 ,  44.540 , 725896.401 , 648.527 , 0.184 ,  14.587 ,0.001          ,0.001          ,            0.001 ,            0.001 ,4761.312  ,-65.067    ,4232.447  ,71.837     ,-0.745    ,-0.093     ,    31.804 ,      14.965 ,    26.934 ,      14.918 ,     0.243 ,      14.447 ,0.000              ,0.003              ,                0.001 ,                0.001
100.000 ,13633.010  ,12324.648  ,0.000 ,4734.627  ,-64.941 ,4273.428  ,71.949  , 0.000 ,  0.000 ,0.025        ,0.001           ,4578.790  ,-64.691 ,4146.519  ,68.205  ,0.255  ,0.022  , 915892.602 ,  45.112 , 747205.780 , 653.486 , 0.189 ,  14.587 ,-0.000         ,-0.003         ,            0.001 ,            0.001 ,4730.641  ,-65.358    ,4269.963  ,71.557     ,-0.502    ,-0.055     ,    37.384 ,      15.072 ,    32.358 ,      15.031 ,     0.236 ,      14.471 ,0.002              ,-0.003             ,                0.001 ,                0.001
100.500 ,13538.923  ,12427.931  ,0.000 ,4702.020  ,-65.486 ,4309.279  ,71.454  , 0.000 ,  0.000 ,0.022        ,0.000           ,4547.125  ,-65.142 ,4180.481  ,67.659  ,0.023  ,-0.011 , 914089.723 ,  45.816 , 768874.974 , 658.404 , 0.182 ,  14.586 ,-0.003         ,-0.001         ,            0.001 ,            0.001 ,4700.200  ,-65.605    ,4307.762  ,71.331     ,-0.067    ,0.006      ,    44.627 ,      15.197 ,    39.488 ,      15.168 ,     0.228 ,      14.492 ,-0.001             ,-0.002             ,                0.001 ,                0.001
101.000 ,13444.053  ,12530.496  ,0.000 ,4669.142  ,-66.027 ,4344.882  ,70.954  , 0.000 ,  0.000 ,0.023        ,0.002           ,4514.226  ,-65.645 ,4214.032  ,67.147  ,0.323  ,0.031  , 911956.388 ,  46.673 , 790986.146 , 663.460 , 0.181 ,  14.586 ,0.000          ,0.001          ,            0.001 ,            0.001 ,4663.584  ,-66.595    ,4340.269  ,70.443     ,-0.059    ,0.009      ,    54.318 ,      15.349 ,    49.133 ,      15.338 ,     0.219 ,      14.513 ,-0.001             ,0.001              ,                0.001 ,                0.001
101.500 ,13348.407  ,12632.337  ,0.000 ,4635.994  ,-66.564 ,4380.233  ,70.451  , 0.000 ,  0.000 ,0.024        ,0.004           ,4481.237  ,-66.187 ,4248.025  ,66.680  ,0.792  ,0.092  , 909737.770 ,  47.635 , 813470.839 , 668.168 , 0.182 ,  14.586 ,0.002          ,0.002          ,            0.001 ,            0.001 ,4627.526  ,-67.433    ,4372.060  ,69.508     ,-0.460    ,-0.045     ,    67.715 ,      15.540 ,    62.607 ,      15.559 ,     0.209 ,      14.528 ,0.002              ,0.003              ,                0.001 ,                0.001
102.000 ,13251.989  ,12733.448  ,0.000 ,4602.579  ,-67.097 ,4415.331  ,69.943  , 0.000 ,  0.000 ,0.025        ,0.002           ,4447.559  ,-66.685 ,4280.863  ,66.156  ,0.342  ,0.025  , 907284.563 ,  48.702 , 836233.697 , 672.535 , 0.189 ,  14.586 ,0.000          ,-0.002         ,            0.001 ,            0.001 ,4594.733  ,-67.825    ,4407.309  ,69.063     ,-0.272    ,-0.017     ,    86.651 ,      15.788 ,    81.914 ,      15.857 ,     0.198 ,      14.539 ,-0.000             ,-0.001             ,                0.001 ,                0.001
102.500 ,13154.805  ,12833.823  ,0.000 ,4568.898  ,-67.627 ,4450.175  ,69.431  , 0.000 ,  0.000 ,0.023        ,0.001           ,4414.587  ,-67.135 ,4313.756  ,65.607  ,0.136  ,-0.005 , 904561.386 ,  49.925 , 859458.564 , 677.016 , 0.182 ,  14.586 ,-0.002         ,-0.001         ,            0.001 ,            0.001 ,4562.196  ,-68.176    ,4443.851  ,68.807     ,-0.297    ,-0.020     ,   113.692 ,      16.115 ,   109.883 ,      16.265 ,     0.187 ,      14.550 ,-0.003             ,-0.001             ,                0.001 ,                0.001
103.000 ,13056.860  ,12933.457  ,0.000 ,4534.953  ,-68.152 ,4484.762  ,68.915  , 0.000 ,  0.000 ,0.026        ,-0.001          ,4380.174  ,-67.678 ,4346.497  ,65.123  ,-0.264 ,-0.059 , 901528.536 ,  51.319 , 883140.256 , 681.616 , 0.181 ,  14.585 ,0.003          ,-0.002         ,            0.001 ,            0.001 ,4528.389  ,-68.639    ,4477.902  ,68.252     ,0.300     ,0.063      ,   150.793 ,      16.527 ,   148.970 ,      16.805 ,     0.178 ,      14.560 ,0.002              ,-0.003             ,                0.001 ,                0.001
103.500 ,12958.162  ,13032.342  ,0.000 ,4500.746  ,-68.674 ,4519.089  ,68.395  , 0.000 ,  0.000 ,0.025        ,-0.001          ,4345.655  ,-68.135 ,4378.072  ,64.558  ,0.310  ,0.023  , 898360.076 ,  52.777 , 907033.017 , 685.599 , 0.182 ,  14.585 ,-0.001         ,-0.003         ,            0.001 ,            0.001 ,4494.851  ,-69.064    ,4513.687  ,67.944     ,0.125     ,0.034      ,   192.267 ,      16.929 ,   194.214 ,      17.383 ,     0.176 ,      14.569 ,-0.001             ,-0.003             ,                0.001 ,                0.001
104.000 ,12858.714  ,13130.475  ,0.000 ,4466.279  ,-69.192 ,4553.156  ,67.871  , 0.000 ,  0.000 ,0.023        ,0.000           ,4311.702  ,-68.564 ,4409.813  ,63.985  ,0.057  ,-0.013 , 894828.977 ,  54.439 , 931421.100 , 689.867 , 0.182 ,  14.585 ,-0.002         ,-0.001         ,            0.001 ,            0.001 ,4457.763  ,-69.828    ,4544.876  ,67.102     ,-0.081    ,0.004      ,   212.038 ,      17.031 ,   218.920 ,      17.627 ,     0.191 ,      14.578 ,-0.000             ,-0.000             ,                0.001 ,                0.001
104.500 ,12758.523  ,13227.849  ,0.000 ,4431.555  ,-69.705 ,4586.960  ,67.344  , 0.000 ,  0.000 ,0.027        ,-0.001          ,4275.987  ,-69.120 ,4441.470  ,63.499  ,-0.167 ,-0.042 , 891038.344 ,  56.273 , 956266.958 , 694.163 , 0.181 ,  14.585 ,0.004          ,-0.001         ,            0.001 ,            0.001 ,4429.657  ,-69.618    ,4585.171  ,67.350     ,0.257     ,0.049      ,   183.699 ,      16.624 ,   193.905 ,      17.205 ,     0.217 ,      14.585 ,0.003              ,-0.001             ,                0.001 ,                0.001
105.000 ,12657.595  ,13324.458  ,0.000 ,4396.575  ,-70.215 ,4620.499  ,66.812  , 0.000 ,  0.000 ,0.024        ,-0.000          ,4240.750  ,-69.529 ,4471.740  ,62.890  ,0.087  ,-0.005 , 887139.026 ,  58.122 , 981233.913 , 697.656 , 0.182 ,  14.585 ,-0.002         ,-0.001         ,            0.001 ,            0.001 ,4398.837  ,-69.727    ,4623.641  ,67.384     ,-0.094    ,-0.002     ,   130.634 ,      16.048 ,   140.979 ,      16.486 ,     0.237 ,      14.594 ,-0.000             ,-0.002             ,                0.001 ,                0.001
105.500 ,12555.935  ,13420.298  ,0.000 ,4361.341  ,-70.721 ,4653.772  ,66.277  , 0.000 ,  0.000 ,0.023        ,0.001           ,4206.527  ,-69.961 ,4503.297  ,62.334  ,0.185  ,0.009  , 882839.164 ,  60.262 ,1006846.272 , 701.754 , 0.181 ,  14.584 ,-0.001         ,0.000          ,            0.001 ,            0.001 ,4359.788  ,-70.635    ,4652.254  ,66.289     ,-0.136    ,-0.008     ,    87.142 ,      15.642 ,    96.126 ,      15.934 ,     0.244 ,      14.606 ,0.000              ,0.000              ,                0.001 ,                0.001
106.000 ,12453.550  ,13515.361  ,0.000 ,4325.855  ,-71.222 ,4686.776  ,65.738  , 0.000 ,  0.000 ,0.028        ,0.001           ,4169.809  ,-70.534 ,4534.163  ,61.856  ,0.224  ,0.013  , 878387.173 ,  62.536 ,1032893.121 , 705.666 , 0.182 ,  14.584 ,0.005          ,0.000          ,            0.001 ,            0.001 ,4328.816  ,-70.672    ,4689.733  ,66.262     ,-0.207    ,-0.016     ,    59.767 ,      15.419 ,    67.408 ,      15.612 ,     0.248 ,      14.612 ,0.003              ,0.000              ,                0.001 ,                0.001
106.500 ,12350.445  ,13609.644  ,0.000 ,4290.119  ,-71.720 ,4719.509  ,65.194  , 0.000 ,  0.000 ,0.029        ,-0.001          ,4134.628  ,-71.011 ,4565.426  ,61.329  ,-0.288 ,-0.057 , 873707.973 ,  64.775 ,1058842.570 , 708.591 , 0.182 ,  14.584 ,0.001          ,-0.002         ,            0.001 ,            0.001 ,4290.298  ,-71.498    ,4718.906  ,65.272     ,0.046     ,0.018      ,    43.326 ,      15.300 ,    49.956 ,      15.433 ,     0.250 ,      14.621 ,0.002              ,-0.002             ,                0.001 ,                0.001
107.000 ,12246.626  ,13703.140  ,0.000 ,4254.136  ,-72.213 ,4751.969  ,64.648  , 0.000 ,  0.000 ,0.029        ,-0.000          ,4098.722  ,-71.439 ,4595.345  ,60.748  ,0.031  ,-0.010 , 868835.287 ,  67.285 ,1085537.733 , 712.014 , 0.183 ,  14.584 ,-0.001         ,-0.002         ,            0.001 ,            0.001 ,4259.790  ,-71.395    ,4758.072  ,65.547     ,0.056     ,0.021      ,    33.248 ,      15.224 ,    39.193 ,      15.326 ,     0.253 ,      14.627 ,-0.000             ,-0.000             ,                0.001 ,                0.001
107.500 ,12142.100  ,13795.844  ,0.000 ,4217.907  ,-72.702 ,4784.156  ,64.097  , 0.000 ,  0.000 ,0.024        ,-0.002          ,4063.779  ,-71.774 ,4625.035  ,60.112  ,-0.525 ,-0.085 , 863690.307 ,  70.004 ,1112714.901 , 715.520 , 0.181 ,  14.584 ,-0.005         ,-0.003         ,            0.001 ,            0.001 ,4220.584  ,-72.300    ,4787.329  ,64.586     ,-0.530    ,-0.062     ,    26.585 ,      15.166 ,    32.030 ,      15.252 ,     0.256 ,      14.636 ,-0.003             ,-0.003             ,                0.001 ,                0.001
108.000 ,12036.871  ,13887.751  ,0.000 ,4181.434  ,-73.187 ,4816.066  ,63.543  , 0.000 ,  0.000 ,0.029        ,0.001           ,4024.116  ,-72.317 ,4652.359  ,59.559  ,-0.217 ,-0.037 , 857849.980 ,  73.005 ,1140016.798 , 719.070 , 0.186 ,  14.584 ,0.005          ,-0.002         ,            0.001 ,            0.001 ,4184.542  ,-72.763    ,4819.485  ,64.037     ,-0.446    ,-0.046     ,    21.953 ,      15.113 ,    27.034 ,      15.192 ,     0.260 ,      14.641 ,0.003              ,-0.002             ,                0.001 ,                0.001
108.500 ,11930.948  ,13978.855  ,0.000 ,4144.720  ,-73.668 ,4847.698  ,62.985  , 0.000 ,  0.000 ,0.026        ,-0.000          ,3986.968  ,-72.658 ,4679.760  ,58.892  ,0.060  ,0.003  , 852199.551 ,  75.832 ,1167439.041 , 721.489 , 0.182 ,  14.583 ,-0.004         ,-0.001         ,            0.001 ,            0.001 ,4143.633  ,-73.799    ,4845.881  ,62.768     ,0.033     ,0.020      ,    18.505 ,      15.064 ,    23.296 ,      15.140 ,     0.263 ,      14.646 ,-0.001             ,-0.003             ,                0.001 ,                0.001
109.000 ,11824.334  ,14069.152  ,0.000 ,4107.767  ,-74.144 ,4879.050  ,62.423  , 0.000 ,  0.000 ,0.023        ,-0.000          ,3951.828  ,-73.034 ,4709.754  ,58.308  ,-0.082 ,-0.016 , 846099.814 ,  79.133 ,1195671.043 , 724.789 , 0.182 ,  14.583 ,-0.003         ,-0.001         ,            0.001 ,            0.001 ,4105.324  ,-74.442    ,4876.772  ,62.159     ,0.001     ,0.014      ,    15.864 ,      15.017 ,    20.416 ,      15.093 ,     0.267 ,      14.646 ,-0.005             ,-0.001             ,                0.001 ,                0.001
109.500 ,11717.037  ,14158.635  ,0.000 ,4070.577  ,-74.616 ,4910.121  ,61.858  , 0.000 ,  0.000 ,0.028        ,0.006           ,3913.344  ,-73.579 ,4738.241  ,57.796  ,-1.365 ,-0.189 , 839892.082 ,  82.573 ,1224389.002 , 727.906 , 0.182 ,  14.583 ,0.005          ,0.006          ,            0.001 ,            0.001 ,4067.106  ,-75.021    ,4906.160  ,61.382     ,1.040     ,0.154      ,    13.751 ,      14.974 ,    18.084 ,      15.050 ,     0.271 ,      14.646 ,0.004              ,0.006              ,                0.001 ,                0.001
110.000 ,11609.063  ,14247.300  ,0.000 ,4033.152  ,-75.084 ,4940.908  ,61.289  , 0.000 ,  0.000 ,0.028        ,-0.001          ,3871.999  ,-73.956 ,4761.370  ,57.085  ,0.111  ,0.024  , 833164.001 ,  85.829 ,1252341.446 , 729.602 , 0.211 ,  14.583 ,-0.001         ,-0.007         ,            0.001 ,            0.001 ,4033.302  ,-74.983    ,4940.338  ,61.292     ,0.153     ,0.024      ,    12.031 ,      14.936 ,    16.175 ,      15.013 ,     0.274 ,      14.645 ,0.002              ,-0.006             ,                0.001 ,                0.001
110.500 ,11500.418  ,14335.142  ,0.000 ,3995.494  ,-75.548 ,4971.410  ,60.717  , 0.000 ,  0.000 ,0.027        ,0.000           ,3834.977  ,-74.345 ,4789.448  ,56.487  ,0.059  ,0.015  , 826075.287 ,  89.479 ,1280926.725 , 731.826 , 0.182 ,  14.582 ,-0.001         ,-0.000         ,            0.001 ,            0.001 ,3995.329  ,-75.497    ,4971.005  ,60.744     ,0.090     ,0.014      ,    10.592 ,      14.904 ,    14.558 ,      14.981 ,     0.277 ,      14.646 ,-0.002             ,-0.001             ,                0.001 ,                0.001
111.000 ,11391.109  ,14422.155  ,0.000 ,3957.605  ,-76.007 ,5001.625  ,60.141  , 0.000 ,  0.000 ,0.027        ,-0.000          ,3797.740  ,-74.756 ,4817.572  ,55.909  ,-0.059 ,-0.002 , 819319.024 ,  93.365 ,1310806.534 , 734.464 , 0.182 ,  14.581 ,-0.000         ,-0.001         ,            0.001 ,            0.001 ,3958.192  ,-75.861    ,5002.084  ,60.283     ,0.041     ,0.007      ,     9.401 ,      14.876 ,    13.204 ,      14.953 ,     0.279 ,      14.648 ,-0.000             ,-0.001             ,                0.001 ,                0.001
111.500 ,11281.141  ,14508.334  ,0.000 ,3919.488  ,-76.462 ,5031.551  ,59.562  , 0.000 ,  0.000 ,0.026        ,0.002           ,3760.607  ,-75.138 ,4845.424  ,55.314  ,-0.486 ,-0.060 , 812392.624 ,  97.376 ,1341059.956 , 736.865 , 0.182 ,  14.581 ,-0.001         ,0.002          ,            0.001 ,            0.001 ,3915.551  ,-76.921    ,5026.193  ,58.911     ,0.431     ,0.058      ,     8.390 ,      14.853 ,    12.045 ,      14.929 ,     0.282 ,      14.650 ,-0.002             ,0.002              ,                0.001 ,                0.001
112.000 ,11170.521  ,14593.675  ,0.000 ,3881.144  ,-76.912 ,5061.186  ,58.980  , 0.000 ,  0.000 ,0.026        ,0.002           ,3722.824  ,-75.535 ,4872.715  ,54.722  ,-0.324 ,-0.034 , 805139.387 , 101.609 ,1371635.111 , 739.188 , 0.186 ,  14.580 ,-0.000         ,-0.001         ,            0.001 ,            0.001 ,3880.406  ,-76.914    ,5060.935  ,59.056     ,0.429     ,0.055      ,     7.544 ,      14.830 ,    11.070 ,      14.906 ,     0.285 ,      14.648 ,-0.002             ,-0.001             ,                0.001 ,                0.001
112.500 ,11059.256  ,14678.173  ,0.000 ,3842.576  ,-77.358 ,5090.530  ,58.393  , 0.000 ,  0.000 ,0.028        ,0.005           ,3684.146  ,-75.997 ,4899.785  ,54.165  ,-0.973 ,-0.119 , 797755.210 , 105.976 ,1402651.453 , 741.320 , 0.184 ,  14.580 ,0.003          ,0.003          ,            0.001 ,            0.001 ,3840.139  ,-77.582    ,5086.927  ,58.011     ,0.832     ,0.105      ,     6.792 ,      14.812 ,    10.184 ,      14.886 ,     0.286 ,      14.649 ,0.003              ,0.002              ,                0.001 ,                0.001
113.000 ,10947.351  ,14761.823  ,0.000 ,3803.787  ,-77.799 ,5119.579  ,57.804  , 0.000 ,  0.000 ,0.028        ,-0.001          ,3644.331  ,-76.353 ,4924.100  ,53.506  ,0.186  ,0.046  , 790109.788 , 110.347 ,1433655.475 , 742.890 , 0.198 ,  14.580 ,-0.001         ,-0.006         ,            0.001 ,            0.001 ,3802.832  ,-77.808    ,5118.060  ,57.726     ,-0.083    ,-0.026     ,     6.153 ,      14.795 ,     9.432 ,      14.869 ,     0.289 ,      14.648 ,-0.001             ,-0.005             ,                0.001 ,                0.001
113.500 ,10834.814  ,14844.619  ,0.000 ,3764.778  ,-78.236 ,5148.333  ,57.211  , 0.000 ,  0.000 ,0.029        ,0.002           ,3606.198  ,-76.766 ,4951.197  ,52.934  ,0.351  ,0.065  , 781910.109 , 115.061 ,1464757.643 , 744.496 , 0.183 ,  14.579 ,0.001          ,0.001          ,            0.001 ,            0.001 ,3766.210  ,-77.928    ,5150.433  ,57.629     ,-0.386    ,-0.065     ,     5.588 ,      14.781 ,     8.753 ,      14.853 ,     0.290 ,      14.649 ,0.001              ,0.001              ,                0.001 ,                0.001
114.000 ,10721.650  ,14926.557  ,0.000 ,3725.551  ,-78.669 ,5176.790  ,56.615  , 0.000 ,  0.000 ,0.024        ,-0.001          ,3568.052  ,-77.030 ,4976.284  ,52.255  ,-0.230 ,-0.018 , 773931.395 , 119.892 ,1496840.293 , 746.113 , 0.185 ,  14.579 ,-0.005         ,-0.003         ,            0.001 ,            0.001 ,3724.765  ,-78.682    ,5176.116  ,56.633     ,0.329     ,0.036      ,     5.089 ,      14.771 ,     8.145 ,      14.840 ,     0.291 ,      14.652 ,-0.003             ,-0.003             ,                0.001 ,                0.001
114.500 ,10607.867  ,15007.633  ,0.000 ,3686.110  ,-79.097 ,5204.947  ,56.016  , 0.000 ,  0.000 ,0.029        ,0.002           ,3526.567  ,-77.506 ,4999.930  ,51.664  ,-0.355 ,-0.034 , 765179.961 , 125.200 ,1528818.609 , 747.815 , 0.183 ,  14.578 ,0.005          ,0.001          ,            0.001 ,            0.001 ,3685.496  ,-79.086    ,5204.326  ,56.039     ,0.175     ,0.013      ,     4.659 ,      14.760 ,     7.620 ,      14.828 ,     0.293 ,      14.653 ,0.002              ,0.000              ,                0.001 ,                0.001
115.000 ,10493.471  ,15087.842  ,0.000 ,3646.456  ,-79.520 ,5232.805  ,55.413  , 0.000 ,  0.000 ,0.027        ,0.001           ,3487.181  ,-77.821 ,5024.094  ,51.006  ,-0.294 ,-0.023 , 756716.186 , 130.113 ,1561034.258 , 748.552 , 0.185 ,  14.578 ,-0.002         ,-0.000         ,            0.001 ,            0.001 ,3645.098  ,-79.609    ,5231.191  ,55.300     ,0.243     ,0.021      ,     4.273 ,      14.751 ,     7.143 ,      14.816 ,     0.295 ,      14.654 ,-0.000             ,0.001              ,                0.001 ,                0.001
115.500 ,10378.469  ,15167.178  ,0.000 ,3606.591  ,-79.939 ,5260.360  ,54.807  , 0.000 ,  0.000 ,0.025        ,-0.001          ,3449.027  ,-78.146 ,5049.929  ,50.389  ,0.143  ,0.038  , 747969.710 , 135.659 ,1594215.566 , 749.975 , 0.184 ,  14.577 ,-0.002         ,-0.002         ,            0.001 ,            0.001 ,3606.734  ,-79.820    ,5260.696  ,54.966     ,0.162     ,0.009      ,     3.931 ,      14.742 ,     6.715 ,      14.806 ,     0.296 ,      14.653 ,-0.002             ,-0.002             ,                0.001 ,                0.001
116.000 ,10262.866  ,15245.638  ,0.000 ,3566.518  ,-80.353 ,5287.612  ,54.198  , 0.000 ,  0.000 ,0.025        ,-0.002          ,3409.252  ,-78.501 ,5074.028  ,49.763  ,-0.519 ,-0.055 , 738967.723 , 141.391 ,1627653.927 , 751.198 , 0.183 ,  14.577 ,-0.000         ,-0.003         ,            0.001 ,            0.001 ,3568.031  ,-80.064    ,5290.461  ,54.689     ,-0.298    ,-0.054     ,     3.622 ,      14.735 ,     6.322 ,      14.797 ,     0.297 ,      14.655 ,-0.003             ,-0.003             ,                0.001 ,                0.001
116.500 ,10146.671  ,15323.217  ,0.000 ,3526.239  ,-80.762 ,5314.558  ,53.586  , 0.000 ,  0.000 ,0.027        ,-0.002          ,3368.002  ,-78.895 ,5096.672  ,49.135  ,0.471  ,0.083  , 729832.190 , 147.174 ,1661343.285 , 752.067 , 0.187 ,  14.576 ,0.002          ,-0.005         ,            0.001 ,            0.001 ,3526.459  ,-80.671    ,5315.618  ,53.805     ,0.344     ,0.037      ,     3.344 ,      14.730 ,     5.964 ,      14.789 ,     0.298 ,      14.657 ,0.000              ,-0.004             ,                0.001 ,                0.001
117.000 ,10029.889  ,15399.910  ,0.000 ,3485.756  ,-81.167 ,5341.197  ,52.971  , 0.000 ,  0.000 ,0.028        ,-0.000          ,3327.262  ,-79.274 ,5119.792  ,48.513  ,-0.045 ,0.008  , 720420.670 , 152.949 ,1694880.507 , 752.417 , 0.187 ,  14.576 ,0.001          ,-0.003         ,            0.001 ,            0.001 ,3485.650  ,-81.127    ,5340.479  ,52.934     ,0.053     ,-0.006     ,     3.099 ,      14.725 ,     5.647 ,      14.782 ,     0.299 ,      14.658 ,0.002              ,-0.002             ,                0.001 ,                0.001
117.500 ,9912.528   ,15475.713  ,0.000 ,3445.072  ,-81.567 ,5367.528  ,52.353  , 0.000 ,  0.000 ,0.029        ,-0.003          ,3286.582  ,-79.625 ,5142.583  ,47.876  ,0.744  ,0.114  , 711001.526 , 158.982 ,1729233.319 , 752.880 , 0.183 ,  14.575 ,0.000          ,-0.004         ,            0.001 ,            0.001 ,3447.375  ,-81.208    ,5370.413  ,52.810     ,-0.511    ,-0.081     ,     2.877 ,      14.720 ,     5.358 ,      14.774 ,     0.300 ,      14.658 ,-0.001             ,-0.004             ,                0.001 ,                0.001
118.000 ,9794.593   ,15550.622  ,0.000 ,3404.190  ,-81.963 ,5393.550  ,51.732  , 0.000 ,  0.000 ,0.028        ,0.000           ,3245.658  ,-79.920 ,5164.237  ,47.203  ,0.066  ,0.014  , 701307.002 , 165.262 ,1763816.478 , 753.233 , 0.193 ,  14.575 ,-0.001         ,-0.003         ,            0.001 ,            0.001 ,3404.518  ,-81.898    ,5393.590  ,51.775     ,0.037     ,-0.002     ,     2.672 ,      14.716 ,     5.083 ,      14.768 ,     0.301 ,      14.660 ,-0.003             ,-0.002             ,                0.001 ,                0.001
118.500 ,9676.093   ,15624.632  ,0.000 ,3363.110  ,-82.353 ,5419.259  ,51.107  , 0.000 ,  0.000 ,0.027        ,-0.003          ,3207.120  ,-80.242 ,5189.545  ,46.605  ,-0.608 ,-0.078 , 691362.777 , 171.867 ,1798786.398 , 753.589 , 0.183 ,  14.574 ,-0.001         ,-0.003         ,            0.001 ,            0.001 ,3363.948  ,-82.226    ,5420.317  ,51.288     ,-0.304    ,-0.048     ,     2.491 ,      14.712 ,     4.842 ,      14.762 ,     0.302 ,      14.660 ,-0.003             ,-0.003             ,                0.001 ,                0.001
119.000 ,9557.033   ,15697.739  ,0.000 ,3321.837  ,-82.739 ,5444.656  ,50.480  , 0.000 ,  0.000 ,0.026        ,0.003           ,3166.989  ,-80.569 ,5212.681  ,45.980  ,-0.623 ,-0.075 , 681246.793 , 178.681 ,1834117.992 , 753.811 , 0.190 ,  14.574 ,-0.000         ,-0.000         ,            0.001 ,            0.001 ,3323.631  ,-82.496    ,5447.515  ,50.896     ,-0.311    ,-0.045     ,     2.324 ,      14.708 ,     4.614 ,      14.757 ,     0.303 ,      14.661 ,-0.003             ,0.001              ,                0.001 ,                0.001
119.500 ,9437.421   ,15769.939  ,0.000 ,3280.372  ,-83.120 ,5469.739  ,49.850  , 0.000 ,  0.000 ,0.031        ,-0.001          ,3125.431  ,-81.036 ,5235.721  ,45.415  ,0.242  ,0.048  , 671142.223 , 185.622 ,1870109.775 , 753.917 , 0.190 ,  14.574 ,0.005          ,-0.004         ,            0.001 ,            0.001 ,3280.877  ,-83.070    ,5469.951  ,49.880     ,0.077     ,0.010      ,     2.171 ,      14.706 ,     4.402 ,      14.752 ,     0.303 ,      14.662 ,0.002              ,-0.003             ,                0.001 ,                0.001
