Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
50.250,18373.937,-392.885,0.000,6376.488,2.111,-138.888,96.900,0.000,0.000,0.017,-0.001,6265.549,-0.613,-130.945,95.451,0.024,-0.000,432970.185,309.730,278.957,122.608,76.328,30.003,0.004,-0.001,0.007,0.007,6398.556,3.216,-135.730,97.220,-0.335,0.064,2596.568,52.120,75.295,29.645,75.911,29.424,0.013,-0.003,0.007,0.007
50.500,18375.297,-323.041,0.000,6376.969,1.742,-114.662,96.907,0.000,0.000,0.014,0.000,6265.354,-0.976,-107.137,95.431,0.020,-0.001,438157.803,309.668,215.875,124.846,76.334,30.003,-0.001,-0.000,0.007,0.007,6399.696,2.881,-111.395,97.243,-0.297,0.067,2751.471,52.990,75.263,29.720,75.711,29.480,0.009,-0.001,0.007,0.007
50.750,18376.392,-253.193,0.000,6377.359,1.374,-90.434,96.913,0.000,0.000,0.013,-0.002,6265.077,-1.338,-83.393,95.402,-0.199,-0.030,443371.764,309.582,163.887,127.126,76.339,30.003,-0.001,-0.002,0.007,0.007,6400.739,2.545,-87.219,97.243,0.004,0.105,2917.038,53.899,75.236,29.792,75.532,29.532,0.008,-0.004,0.007,0.007
51.000,18377.222,-183.341,0.000,6377.656,1.006,-66.205,96.918,0.000,0.000,0.011,-0.000,6264.743,-1.697,-59.849,95.347,-0.114,-0.017,448611.016,309.472,123.500,129.449,76.345,30.003,-0.003,-0.001,0.007,0.007,6401.542,2.194,-62.915,97.258,-0.056,0.094,3093.163,54.844,75.212,29.862,75.381,29.582,0.006,-0.000,0.007,0.007
51.250,18377.786,-113.486,0.000,6377.862,0.638,-41.976,96.921,0.000,0.000,0.012,0.002,6264.280,-2.060,-36.037,95.327,-0.212,-0.030,453874.652,309.335,95.192,131.822,76.350,30.003,-0.000,0.001,0.007,0.007,6402.238,1.841,-38.322,97.308,-0.071,0.089,3279.292,55.816,75.194,29.931,75.264,29.629,0.008,0.001,0.007,0.007
51.500,18378.085,-43.630,0.000,6377.975,0.270,-17.745,96.922,0.000,0.000,0.016,0.000,6263.645,-2.427,-11.902,95.348,-0.128,-0.018,459164.646,309.177,79.558,134.220,76.355,30.003,0.003,-0.001,0.007,0.007,6402.709,1.474,-13.076,97.439,-0.030,0.092,3474.356,56.803,75.179,30.001,75.196,29.673,0.010,-0.000,0.007,0.007
51.750,18378.118,26.227,0.000,6377.997,-0.099,6.485,96.923,0.000,0.000,0.010,-0.001,6263.045,-2.784,11.520,95.274,-0.005,-0.001,464482.338,309.000,77.005,136.626,76.361,30.003,-0.005,-0.001,0.007,0.007,6402.902,1.097,8.985,97.147,-0.071,0.083,3676.439,57.790,75.176,30.071,75.170,29.716,-0.001,-0.001,0.007,0.007
52.000,18377.885,96.083,0.000,6377.926,-0.467,30.716,96.922,0.000,0.000,0.015,-0.001,6262.235,-3.151,35.596,95.286,0.056,0.007,469821.887,308.795,87.990,139.094,76.366,30.003,0.003,-0.001,0.007,0.007,6402.958,0.716,32.249,97.020,0.110,0.104,3882.108,58.752,75.181,30.129,75.213,29.757,0.014,-0.001,0.007,0.007
52.250,18377.387,165.938,0.000,6377.763,-0.835,54.946,96.919,0.000,0.000,0.012,-0.005,6261.401,-3.512,59.289,95.247,-0.430,-0.057,475188.977,308.571,112.912,141.569,76.372,30.003,-0.001,-0.005,0.007,0.007,6402.898,0.333,55.994,96.957,0.196,0.112,4089.024,59.672,75.195,30.193,75.328,29.797,0.006,-0.006,0.007,0.007
52.500,18376.624,235.791,0.000,6377.509,-1.203,79.175,96.915,0.000,0.000,0.009,0.000,6260.528,-3.869,82.762,95.179,-0.271,-0.034,480578.582,308.322,152.324,144.086,76.378,30.003,-0.004,-0.002,0.007,0.007,6402.775,-0.046,79.882,96.915,0.140,0.100,4291.327,60.514,75.220,30.254,75.528,29.834,0.000,-0.001,0.007,0.007
52.750,18375.595,305.640,0.000,6377.162,-1.571,103.404,96.910,0.000,0.000,0.013,0.002,6259.463,-4.234,106.725,95.176,-0.364,-0.045,485990.324,308.047,206.855,146.656,76.383,30.003,0.002,0.001,0.007,0.007,6402.629,-0.420,103.866,96.885,0.293,0.117,4482.725,61.241,75.256,30.313,75.821,29.871,0.002,0.001,0.007,0.007
53.000,18374.300,375.485,0.000,6376.723,-1.940,127.630,96.903,0.000,0.000,0.009,0.001,6258.417,-4.591,130.243,95.114,-0.339,-0.041,491428.650,307.753,276.670,149.235,76.388,30.003,-0.003,-0.000,0.007,0.007,6402.009,-0.823,127.845,96.851,0.270,0.110,4655.859,61.815,75.303,30.368,76.212,29.906,-0.004,-0.000,0.007,0.007
53.250,18372.740,445.325,0.000,6376.192,-2.308,151.855,96.895,0.000,0.000,0.013,0.003,6257.185,-4.955,154.151,95.103,-0.452,-0.054,496888.006,307.432,362.618,151.864,76.394,30.003,0.001,0.001,0.007,0.007,6401.650,-1.199,152.241,96.875,0.482,0.134,4802.614,62.195,75.364,30.419,76.705,29.941,-0.002,0.001,0.007,0.007
53.500,18370.915,515.158,0.000,6375.569,-2.676,176.078,96.886,0.000,0.000,0.011,0.000,6255.904,-5.315,177.878,95.067,-0.281,-0.030,502372.576,307.093,464.797,154.506,76.399,30.003,-0.001,-0.002,0.007,0.007,6400.715,-1.612,176.371,96.857,0.400,0.118,4914.801,62.345,75.435,30.465,77.294,29.974,-0.003,-0.002,0.007,0.007
53.750,18368.824,584.983,0.000,6374.854,-3.044,200.298,96.875,0.000,0.000,0.015,0.000,6254.471,-5.682,201.905,95.071,-0.190,-0.017,507879.400,306.730,583.922,157.183,76.405,30.003,0.003,-0.001,0.007,0.007,6399.130,-2.067,200.273,96.802,0.576,0.137,4984.993,62.239,75.518,30.505,77.972,30.005,-0.001,-0.002,0.007,0.007
54.000,18366.468,654.801,0.000,6374.047,-3.412,224.515,96.863,0.000,0.000,0.014,-0.001,6253.007,-6.044,225.729,95.047,0.022,0.012,513410.531,306.349,720.089,159.869,76.410,30.003,0.001,-0.002,0.007,0.007,6397.233,-2.536,224.346,96.768,0.518,0.124,5007.529,61.863,75.616,30.538,78.718,30.035,-0.004,-0.004,0.007,0.007
54.250,18363.846,724.608,0.000,6373.148,-3.780,248.729,96.849,0.000,0.000,0.013,-0.002,6251.434,-6.405,249.453,95.008,-0.189,-0.017,518962.971,305.945,874.141,162.590,76.416,30.003,-0.000,-0.002,0.007,0.007,6395.294,-2.999,248.729,96.775,0.478,0.115,4979.186,61.217,75.723,30.563,79.518,30.062,-0.006,-0.005,0.007,0.007
54.500,18360.959,794.405,0.000,6372.157,-4.148,272.940,96.834,0.000,0.000,0.013,-0.002,6249.784,-6.766,273.203,94.974,0.075,0.019,524536.756,305.517,1046.741,165.351,76.421,30.004,0.000,-0.003,0.007,0.007,6392.957,-3.483,273.002,96.763,0.498,0.114,4899.934,60.323,75.834,30.580,80.340,30.088,-0.005,-0.004,0.007,0.007
54.750,18357.807,864.191,0.000,6371.074,-4.516,297.146,96.818,0.000,0.000,0.015,-0.001,6248.002,-7.130,297.117,94.960,-0.024,0.005,530130.860,305.065,1238.324,168.146,76.426,30.004,0.002,-0.001,0.007,0.007,6390.497,-3.965,297.138,96.730,0.618,0.126,4773.041,59.216,75.948,30.590,81.154,30.111,-0.002,-0.003,0.007,0.007
55.000,18354.390,933.964,0.000,6369.899,-4.883,321.348,96.800,0.000,0.000,0.011,-0.003,6246.220,-7.486,320.590,94.888,0.253,0.041,535747.144,304.594,1449.069,170.960,76.432,30.004,-0.003,-0.003,0.007,0.007,6387.636,-4.468,321.409,96.712,0.365,0.089,4604.564,57.945,76.064,30.592,81.930,30.131,-0.007,-0.006,0.007,0.007
55.250,18350.707,1003.724,0.000,6368.633,-5.251,345.546,96.780,0.000,0.000,0.011,0.001,6244.367,-7.841,344.089,94.821,0.259,0.041,541380.104,304.095,1680.490,173.834,76.437,30.004,-0.002,-0.000,0.007,0.007,6384.987,-4.945,345.712,96.700,0.403,0.091,4402.597,56.564,76.177,30.588,82.660,30.148,-0.007,-0.001,0.007,0.007
55.500,18346.759,1073.469,0.000,6367.274,-5.619,369.739,96.760,0.000,0.000,0.014,0.001,6242.305,-8.205,367.953,94.801,0.283,0.043,547031.135,303.570,1932.904,176.752,76.443,30.004,0.002,0.000,0.007,0.007,6382.614,-5.392,369.900,96.674,0.495,0.101,4176.314,55.127,76.286,30.579,83.313,30.163,-0.003,-0.001,0.007,0.007
55.750,18342.546,1143.199,0.000,6365.823,-5.986,393.926,96.738,0.000,0.000,0.013,0.001,6240.206,-8.565,391.656,94.761,0.256,0.038,552705.109,303.028,2205.840,179.679,76.448,30.004,0.000,-0.000,0.007,0.007,6379.240,-5.904,393.920,96.617,0.589,0.111,3934.865,53.685,76.388,30.565,83.879,30.175,-0.004,-0.002,0.007,0.007
56.000,18338.068,1212.912,0.000,6364.281,-6.354,418.107,96.714,0.000,0.000,0.014,-0.001,6238.004,-8.926,415.394,94.725,0.091,0.015,558398.132,302.464,2500.412,182.637,76.454,30.004,0.001,-0.002,0.007,0.007,6376.464,-6.362,418.147,96.593,0.466,0.092,3686.840,52.280,76.490,30.549,84.363,30.185,-0.004,-0.004,0.007,0.007
56.250,18333.325,1282.608,0.000,6362.646,-6.721,442.283,96.689,0.000,0.000,0.013,0.002,6235.733,-9.284,439.025,94.674,0.191,0.027,564110.176,301.879,2817.058,185.622,76.459,30.004,-0.000,0.001,0.007,0.007,6373.926,-6.794,442.488,96.586,0.526,0.098,3439.290,50.944,76.581,30.530,84.769,30.193,-0.005,-0.001,0.007,0.007
56.500,18328.318,1352.285,0.000,6360.920,-7.088,466.452,96.663,0.000,0.000,0.015,-0.001,6233.317,-9.648,462.878,94.653,0.067,0.010,569839.701,301.271,3156.672,188.644,76.465,30.004,0.002,-0.001,0.007,0.007,6370.427,-7.289,466.597,96.540,0.766,0.129,3197.889,49.699,76.665,30.510,85.092,30.199,-0.002,-0.003,0.007,0.007
56.750,18323.045,1421.943,0.000,6359.102,-7.456,490.614,96.636,0.000,0.000,0.014,0.001,6230.855,-10.008,486.544,94.607,0.152,0.021,575588.762,300.644,3519.016,191.680,76.470,30.004,0.000,0.001,0.007,0.007,6367.729,-7.715,490.661,96.495,0.620,0.106,2966.920,48.559,76.751,30.490,85.344,30.204,-0.002,-0.003,0.007,0.007
57.000,18317.508,1491.580,0.000,6357.192,-7.823,514.770,96.607,0.000,0.000,0.013,-0.001,6228.326,-10.365,510.109,94.548,-0.012,-0.001,581354.672,299.994,3905.434,194.754,76.476,30.004,-0.001,-0.002,0.007,0.007,6364.563,-8.167,514.806,96.458,0.456,0.083,2748.999,47.528,76.828,30.471,85.539,30.208,-0.004,-0.004,0.007,0.007
57.250,18311.706,1561.195,0.000,6355.191,-8.190,538.917,96.576,0.000,0.000,0.014,-0.000,6225.690,-10.723,533.728,94.496,0.024,0.004,587135.676,299.320,4316.771,197.871,76.481,30.004,-0.000,-0.000,0.007,0.007,6361.570,-8.598,538.898,96.415,0.341,0.066,2545.818,46.607,76.903,30.451,85.688,30.211,-0.003,-0.003,0.007,0.007
57.500,18305.639,1630.788,0.000,6353.098,-8.556,563.058,96.544,0.000,0.000,0.014,-0.002,6222.964,-11.082,557.363,94.447,-0.166,-0.022,592933.075,298.624,4753.238,201.020,76.486,30.004,0.000,-0.002,0.007,0.007,6358.282,-9.044,563.002,96.372,0.263,0.055,2358.065,45.792,76.976,30.433,85.793,30.213,-0.003,-0.004,0.007,0.007
57.750,18299.308,1700.358,0.000,6350.913,-8.923,587.190,96.511,0.000,0.000,0.017,0.002,6220.085,-11.447,581.219,94.427,-0.242,-0.031,598746.330,297.906,5215.303,204.197,76.492,30.004,0.003,0.001,0.007,0.007,6355.272,-9.461,586.901,96.304,0.434,0.077,2185.799,45.075,77.049,30.415,85.865,30.214,0.000,0.000,0.007,0.007
58.000,18292.713,1769.902,0.000,6348.636,-9.290,611.313,96.477,0.000,0.000,0.014,-0.001,6217.195,-11.801,604.649,94.351,-0.081,-0.009,604577.374,297.173,5702.597,207.383,76.497,30.004,-0.002,-0.002,0.007,0.007,6352.362,-9.863,611.143,96.284,0.248,0.051,2028.558,44.449,77.121,30.399,85.905,30.215,-0.004,-0.003,0.007,0.007
58.250,18285.853,1839.422,0.000,6346.268,-9.656,635.428,96.441,0.000,0.000,0.016,0.002,6214.176,-12.161,628.302,94.304,-0.262,-0.032,610420.927,296.412,6217.855,210.626,76.503,30.004,0.001,0.002,0.007,0.007,6349.850,-10.228,635.328,96.260,0.359,0.064,1885.561,43.904,77.190,30.384,85.933,30.216,-0.001,0.001,0.007,0.007
58.500,18278.729,1908.914,0.000,6343.808,-10.023,659.533,96.403,0.000,0.000,0.012,0.001,6211.166,-12.510,651.571,94.208,-0.210,-0.024,616279.832,295.631,6760.244,213.892,76.508,30.005,-0.003,-0.001,0.007,0.007,6346.761,-10.630,659.511,96.230,0.212,0.044,1755.880,43.430,77.257,30.370,85.940,30.217,-0.005,-0.001,0.007,0.007
58.750,18271.341,1978.380,0.000,6341.257,-10.389,683.629,96.364,0.000,0.000,0.019,0.000,6207.809,-12.882,675.562,94.208,-0.135,-0.014,622147.930,294.821,7332.290,217.221,76.514,30.005,0.005,-0.001,0.007,0.007,6344.187,-10.984,683.446,96.173,0.221,0.043,1638.531,43.018,77.326,30.358,85.943,30.218,0.003,-0.001,0.007,0.007
59.000,18263.690,2047.816,0.000,6338.614,-10.755,707.715,96.324,0.000,0.000,0.014,-0.004,6204.584,-13.234,698.934,94.126,0.275,0.041,628036.700,294.004,7930.348,220.526,76.520,30.005,-0.002,-0.005,0.007,0.007,6340.950,-11.382,707.601,96.140,-0.093,0.001,1532.440,42.660,77.396,30.347,85.936,30.218,-0.003,-0.005,0.007,0.007
59.250,18255.774,2117.223,0.000,6335.879,-11.121,731.791,96.283,0.000,0.000,0.013,0.001,6201.276,-13.586,722.279,94.042,0.242,0.035,633933.332,293.158,8559.135,223.890,76.525,30.005,-0.002,-0.000,0.007,0.007,6337.198,-11.817,731.744,96.103,0.155,0.036,1436.609,42.348,77.468,30.337,85.935,30.219,-0.003,0.000,0.007,0.007
59.500,18247.594,2186.599,0.000,6333.053,-11.486,755.857,96.240,0.000,0.000,0.015,-0.000,6197.795,-13.945,745.853,93.989,0.120,0.018,639840.897,292.287,9218.916,227.304,76.530,30.005,0.001,-0.001,0.007,0.007,6334.336,-12.169,755.786,96.058,0.020,0.017,1350.092,42.075,77.547,30.328,85.930,30.220,-0.000,-0.001,0.007,0.007
59.750,18239.151,2255.944,0.000,6330.136,-11.852,779.911,96.195,0.000,0.000,0.012,-0.002,6194.356,-14.292,769.060,93.888,-0.090,-0.010,645763.154,291.399,9908.588,230.733,76.536,30.005,-0.003,-0.002,0.007,0.007,6330.936,-12.559,779.975,96.031,-0.131,-0.003,1271.879,41.833,77.624,30.320,85.929,30.221,-0.004,-0.002,0.007,0.007
60.000,18230.444,2325.256,0.000,6327.127,-12.217,803.954,96.150,0.000,0.000,0.013,0.001,6190.782,-14.644,792.442,93.813,-0.150,-0.018,651691.477,290.482,10631.146,234.221,76.541,30.005,-0.001,0.001,0.007,0.007,6327.459,-12.949,804.135,95.999,-0.042,0.010,1201.151,41.617,77.705,30.313,85.934,30.223,-0.002,0.000,0.007,0.007
60.250,18221.474,2394.535,0.000,6324.027,-12.582,827.986,96.103,0.000,0.000,0.016,-0.002,6186.958,-15.008,816.105,93.775,0.090,0.014,657631.175,289.546,11385.566,237.736,76.546,30.005,0.003,-0.003,0.007,0.007,6324.606,-13.277,828.179,95.956,0.107,0.028,1137.124,41.422,77.788,30.307,85.942,30.224,0.002,-0.002,0.007,0.007
60.500,18212.240,2463.779,0.000,6320.836,-12.947,852.005,96.054,0.000,0.000,0.011,0.002,6183.248,-15.354,839.276,93.673,0.230,0.032,663587.052,288.599,12170.571,241.246,76.552,30.005,-0.003,0.002,0.007,0.007,6321.302,-13.636,852.292,95.920,0.087,0.024,1079.047,41.242,77.872,30.302,85.951,30.226,-0.003,0.001,0.007,0.007
60.750,18202.744,2532.987,0.000,6317.554,-13.312,876.013,96.004,0.000,0.000,0.017,-0.002,6179.175,-15.723,863.057,93.653,-0.035,-0.004,669547.427,287.622,12990.721,244.817,76.557,30.005,0.004,-0.003,0.007,0.007,6317.906,-13.994,876.073,95.839,0.003,0.012,1026.297,41.075,77.958,30.298,85.970,30.228,0.004,-0.002,0.007,0.007
61.000,18192.984,2602.159,0.000,6314.180,-13.677,900.007,95.953,0.000,0.000,0.015,0.000,6175.207,-16.077,886.434,93.579,-0.043,-0.005,675524.626,286.639,13841.576,248.367,76.563,30.005,-0.000,0.000,0.007,0.007,6314.421,-14.351,900.022,95.783,-0.017,0.009,978.299,40.916,78.050,30.295,85.995,30.230,-0.000,0.000,0.007,0.007
61.250,18182.962,2671.293,0.000,6310.715,-14.041,923.989,95.900,0.000,0.000,0.017,-0.000,6171.103,-16.436,909.956,93.525,0.009,0.002,681509.443,285.633,14727.757,251.961,76.569,30.005,0.002,-0.001,0.007,0.007,6310.741,-14.718,923.785,95.701,0.019,0.014,934.533,40.762,78.144,30.292,86.029,30.232,0.002,-0.000,0.007,0.007
61.500,18172.677,2740.389,0.000,6307.159,-14.406,947.957,95.846,0.000,0.000,0.017,0.003,6166.913,-16.795,933.480,93.472,0.263,0.036,687503.629,284.610,15648.401,255.575,76.575,30.005,0.002,0.003,0.007,0.007,6307.156,-15.068,947.587,95.628,0.187,0.035,894.544,40.612,78.243,30.290,86.068,30.234,0.002,0.003,0.007,0.007
61.750,18162.129,2809.445,0.000,6303.513,-14.770,971.912,95.791,0.000,0.000,0.015,-0.001,6162.671,-17.146,956.735,93.384,0.099,0.013,693505.863,283.569,16604.230,259.211,76.580,30.005,-0.001,-0.002,0.007,0.007,6303.509,-15.415,971.682,95.594,0.032,0.013,857.908,40.463,78.344,30.289,86.113,30.237,-0.001,-0.002,0.007,0.007
62.000,18151.319,2878.460,0.000,6299.775,-15.133,995.853,95.734,0.000,0.000,0.014,0.002,6158.412,-17.491,979.840,93.278,0.251,0.032,699513.083,282.502,17598.146,262.902,76.586,30.005,-0.003,0.002,0.007,0.007,6299.491,-15.789,995.615,95.537,0.093,0.021,824.254,40.314,78.447,30.288,86.166,30.240,-0.003,0.002,0.007,0.007
62.250,18140.246,2947.434,0.000,6295.946,-15.497,1019.779,95.676,0.000,0.000,0.013,-0.001,6154.065,-17.837,1002.966,93.177,0.037,0.003,705521.579,281.409,18631.376,266.652,76.591,30.005,-0.002,-0.002,0.007,0.007,6295.474,-16.154,1019.768,95.511,-0.031,0.004,793.276,40.163,78.555,30.287,86.224,30.242,-0.003,-0.002,0.007,0.007
62.500,18128.912,3016.365,0.000,6292.026,-15.860,1043.691,95.616,0.000,0.000,0.011,-0.001,6149.700,-18.180,1026.005,93.066,-0.106,-0.016,711533.192,280.292,19703.591,270.443,76.596,30.005,-0.003,-0.002,0.007,0.007,6291.407,-16.515,1043.813,95.470,-0.042,0.002,764.674,40.010,78.665,30.287,86.290,30.245,-0.004,-0.002,0.007,0.007
62.750,18117.316,3085.253,0.000,6288.016,-16.224,1067.587,95.555,0.000,0.000,0.016,0.001,6144.936,-18.544,1049.553,93.025,-0.112,-0.016,717545.707,279.151,20815.797,274.279,76.601,30.006,0.004,0.000,0.007,0.007,6287.377,-16.863,1067.636,95.400,0.001,0.007,738.197,39.854,78.778,30.287,86.358,30.248,0.002,0.000,0.007,0.007
63.000,18105.457,3154.096,0.000,6283.914,-16.586,1091.468,95.493,0.000,0.000,0.013,-0.001,6140.286,-18.892,1072.681,92.928,0.029,0.003,723574.791,278.008,21963.356,278.087,76.607,30.006,-0.001,-0.002,0.007,0.007,6283.012,-17.235,1091.474,95.331,-0.130,-0.010,713.583,39.694,78.883,30.288,86.505,30.252,-0.001,-0.001,0.007,0.007
63.250,18093.338,3222.893,0.000,6279.723,-16.949,1115.333,95.429,0.000,0.000,0.016,0.001,6135.460,-19.249,1096.049,92.865,0.108,0.013,729605.371,276.841,23152.222,281.940,76.612,30.006,0.002,0.001,0.007,0.007,6278.689,-17.592,1115.172,95.246,-0.202,-0.019,690.759,39.532,79.016,30.289,86.519,30.255,0.001,0.000,0.007,0.007
63.500,18080.956,3291.644,0.000,6275.440,-17.312,1139.183,95.364,0.000,0.000,0.016,-0.000,6130.561,-19.605,1119.373,92.797,0.030,0.003,735643.299,275.663,24380.109,285.799,76.618,30.006,0.001,-0.001,0.007,0.007,6274.426,-17.935,1139.029,95.184,-0.093,-0.005,669.398,39.366,79.140,30.290,86.591,30.257,0.001,-0.001,0.007,0.007
63.750,18068.314,3360.347,0.000,6271.067,-17.674,1163.015,95.298,0.000,0.000,0.018,-0.003,6125.555,-19.964,1142.779,92.741,-0.247,-0.034,741685.924,274.469,25648.574,289.676,76.624,30.006,0.002,-0.003,0.007,0.007,6270.182,-18.266,1162.646,95.092,0.060,0.015,649.403,39.197,79.265,30.292,86.668,30.261,0.003,-0.003,0.007,0.007
64.000,18055.411,3429.002,0.000,6266.603,-18.036,1186.831,95.230,0.000,0.000,0.015,0.001,6120.547,-20.310,1165.814,92.636,-0.237,-0.031,747732.111,273.261,26957.508,293.562,76.629,30.006,-0.002,-0.000,0.007,0.007,6265.762,-18.608,1186.681,95.057,0.111,0.020,630.639,39.024,79.394,30.294,86.747,30.264,-0.002,0.001,0.007,0.007
64.250,18042.246,3497.608,0.000,6262.049,-18.397,1210.630,95.161,0.000,0.000,0.015,-0.001,6115.435,-20.658,1188.896,92.540,-0.056,-0.006,753777.033,272.027,28311.957,297.512,76.635,30.006,-0.001,-0.002,0.007,0.007,6261.024,-18.973,1210.524,94.995,0.071,0.015,612.988,38.850,79.524,30.296,86.830,30.267,-0.000,-0.001,0.007,0.007
64.500,18028.821,3566.162,0.000,6257.405,-18.759,1234.412,95.090,0.000,0.000,0.017,-0.000,6110.193,-21.011,1212.105,92.462,-0.028,-0.003,759821.635,270.773,29710.928,301.502,76.640,30.006,0.001,-0.000,0.007,0.007,6256.132,-19.344,1234.172,94.907,0.151,0.025,596.357,38.674,79.658,30.298,86.916,30.270,0.002,-0.000,0.007,0.007
64.750,18015.136,3634.665,0.000,6252.670,-19.120,1258.175,95.018,0.000,0.000,0.018,0.002,6104.825,-21.368,1235.381,92.394,-0.221,-0.028,765869.112,269.505,31153.164,305.505,76.646,30.006,0.002,0.002,0.007,0.007,6251.436,-19.684,1257.752,94.813,0.253,0.037,580.655,38.496,79.797,30.300,87.002,30.273,0.003,0.002,0.007,0.007
65.000,18001.190,3703.116,0.000,6247.845,-19.481,1281.921,94.945,0.000,0.000,0.016,0.000,6099.465,-21.713,1258.357,92.288,-0.169,-0.020,771919.294,268.225,32638.664,309.517,76.652,30.006,-0.001,-0.001,0.007,0.007,6246.563,-20.033,1281.554,94.751,0.174,0.025,565.791,38.318,79.938,30.302,87.088,30.276,-0.001,-0.001,0.007,0.007
65.250,17986.984,3771.513,0.000,6242.929,-19.841,1305.648,94.870,0.000,0.000,0.018,-0.001,6093.965,-22.065,1281.484,92.204,-0.003,0.002,777965.839,266.921,34172.155,313.582,76.657,30.006,0.001,-0.002,0.007,0.007,6241.709,-20.369,1305.166,94.664,-0.065,-0.008,551.696,38.139,80.081,30.305,87.177,30.280,0.001,-0.002,0.007,0.007
65.500,17972.518,3839.856,0.000,6237.924,-20.201,1329.356,94.794,0.000,0.000,0.019,0.002,6088.333,-22.420,1304.672,92.129,-0.201,-0.024,784012.063,265.602,35751.428,317.667,76.682,30.007,0.002,0.002,0.007,0.007,6236.611,-20.723,1328.765,94.576,-0.134,-0.017,538.307,37.961,80.227,30.307,87.265,30.283,0.002,0.002,0.007,0.007
65.750,17957.793,3908.143,0.000,6232.829,-20.561,1353.045,94.717,0.000,0.000,0.013,-0.002,6082.801,-22.750,1327.236,91.974,0.099,0.016,790059.180,264.272,37376.383,321.762,76.675,30.006,-0.005,-0.003,0.007,0.007,6231.375,-21.084,1352.745,94.541,0.051,0.008,525.576,37.784,80.377,30.310,87.353,30.286,-0.005,-0.003,0.007,0.007
66.000,17942.808,3976.374,0.000,6227.643,-20.921,1376.714,94.638,0.000,0.000,0.016,-0.001,6077.065,-23.097,1350.201,91.875,-0.007,0.002,796089.152,262.904,39055.903,325.957,76.676,30.006,-0.000,-0.001,0.007,0.007,6226.189,-21.428,1376.447,94.469,-0.060,-0.007,513.454,37.608,80.528,30.313,87.439,30.289,-0.000,-0.001,0.007,0.007
66.250,17927.564,4044.547,0.000,6222.368,-21.281,1400.363,94.558,0.000,0.000,0.018,0.003,6071.151,-23.452,1373.319,91.798,-0.290,-0.035,802120.855,261.526,40783.084,330.162,76.684,30.006,0.002,0.003,0.007,0.007,6221.061,-21.754,1399.971,94.375,-0.377,-0.050,501.891,37.434,80.683,30.315,87.526,30.292,0.002,0.003,0.007,0.007
66.500,17912.061,4112.662,0.000,6217.003,-21.640,1423.993,94.476,0.000,0.000,0.017,-0.002,6065.181,-23.802,1396.294,91.704,0.024,0.007,808154.762,260.142,42556.579,334.357,76.686,30.006,0.001,-0.004,0.007,0.007,6216.066,-22.058,1423.719,94.314,-0.182,-0.024,490.846,37.263,80.840,30.318,87.612,30.295,0.001,-0.004,0.007,0.007
66.750,17896.299,4180.718,0.000,6211.548,-21.998,1447.601,94.393,0.000,0.000,0.019,-0.001,6059.107,-24.157,1419.386,91.627,-0.091,-0.008,814185.810,258.743,44379.978,338.573,76.691,30.007,0.002,-0.001,0.007,0.007,6210.684,-22.396,1447.264,94.226,0.065,0.009,480.282,37.094,80.998,30.321,87.694,30.298,0.003,-0.002,0.007,0.007
67.000,17880.278,4248.713,0.000,6206.004,-22.357,1471.189,94.309,0.000,0.000,0.017,-0.002,6053.055,-24.498,1442.171,91.510,0.114,0.019,820215.587,257.336,46252.231,342.794,76.697,30.007,-0.001,-0.002,0.007,0.007,6205.273,-22.727,1471.062,94.173,-0.047,-0.007,470.176,36.928,81.159,30.324,87.775,30.301,0.000,-0.002,0.007,0.007
67.250,17863.999,4316.646,0.000,6200.370,-22.715,1494.756,94.223,0.000,0.000,0.013,0.003,6047.062,-24.826,1464.674,91.359,0.304,0.043,826235.115,255.905,48178.999,347.070,76.702,30.007,-0.004,0.002,0.007,0.007,6199.379,-23.104,1494.759,94.106,-0.202,-0.026,460.497,36.765,81.324,30.327,87.856,30.304,-0.003,0.002,0.007,0.007
67.500,17847.462,4384.518,0.000,6194.647,-23.073,1518.301,94.136,0.000,0.000,0.015,0.004,6040.890,-25.167,1487.447,91.246,0.517,0.070,832234.829,254.443,50163.905,351.427,76.707,30.007,-0.001,0.002,0.007,0.007,6193.629,-23.452,1518.361,94.028,-0.405,-0.052,451.231,36.606,81.493,30.330,87.939,30.307,-0.000,0.003,0.007,0.007
67.750,17830.667,4452.326,0.000,6188.834,-23.430,1541.824,94.048,0.000,0.000,0.014,-0.003,6034.533,-25.506,1510.106,91.123,0.070,0.009,838229.279,252.970,52201.403,355.798,76.712,30.007,-0.001,-0.005,0.007,0.007,6187.883,-23.791,1541.878,93.940,-0.194,-0.023,442.347,36.451,81.665,30.334,88.021,30.311,-0.001,-0.005,0.007,0.007
