Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA
40.000,18090.278,-3240.025,0.000,6277.744,17.118,-1126.418,95.399,0.000,0.000,0.010,-0.002,6279.556,15.954,-1118.938,98.222,-0.139,-0.266,11076.957,112.743,443.784,11.186,88.778,10.935,-0.034,-0.006,0.008,0.008,6287.550,16.794,-1120.806,98.122,-1.884,-0.450,1068.772,26.557,94.217,11.261,107.268,11.172,-0.034,-0.016,0.009,0.009
41.000,18137.447,-2964.610,0.000,6294.136,15.666,-1030.892,95.648,0.000,0.000,0.010,-0.001,6294.161,14.367,-1023.627,98.022,-0.104,-0.225,13330.365,114.279,443.722,10.581,87.613,10.342,-0.029,-0.003,0.008,0.008,6302.652,15.211,-1025.594,97.936,-1.482,-0.340,1120.143,24.725,92.164,10.609,103.924,10.519,-0.027,-0.012,0.008,0.009
42.000,18180.424,-2688.510,0.000,6309.074,14.211,-935.129,95.875,0.000,0.000,0.008,0.002,6307.279,12.802,-928.239,97.852,-0.421,-0.237,15816.268,115.689,432.883,10.322,86.756,9.922,-0.027,0.001,0.008,0.008,6316.749,13.687,-930.284,97.790,-1.409,-0.289,1191.814,23.407,90.531,10.153,101.110,10.058,-0.024,-0.006,0.008,0.008
43.000,18219.198,-2411.788,0.000,6322.556,12.752,-839.149,96.080,0.000,0.000,0.010,0.001,6318.995,11.261,-832.313,97.759,-0.394,-0.204,18536.438,116.967,411.423,10.364,86.128,9.621,-0.020,-0.003,0.008,0.008,6330.098,12.240,-834.729,97.692,-1.122,-0.217,1284.561,22.489,89.215,9.835,98.645,9.727,-0.016,-0.008,0.008,0.008
44.000,18253.761,-2134.509,0.000,6334.577,11.291,-742.976,96.263,0.000,0.000,0.011,-0.003,6329.253,9.733,-736.108,97.696,-0.026,-0.134,21491.924,118.108,380.247,10.676,85.668,9.402,-0.016,-0.006,0.008,0.008,6341.631,10.755,-738.753,97.640,-0.856,-0.158,1400.895,21.900,88.141,9.614,96.418,9.487,-0.011,-0.009,0.008,0.008
45.000,18284.103,-1856.737,0.000,6345.136,9.826,-646.631,96.423,0.000,0.000,0.011,0.001,6338.051,8.216,-639.757,97.639,-0.194,-0.138,24683.271,119.109,340.792,11.238,85.331,9.243,-0.014,0.000,0.008,0.008,6352.240,9.316,-642.677,97.596,-0.969,-0.151,1544.972,21.592,87.262,9.464,94.350,9.310,-0.008,-0.004,0.008,0.008
46.000,18310.219,-1578.535,0.000,6354.230,8.360,-550.136,96.562,0.000,0.000,0.011,0.002,6345.373,6.706,-543.357,97.575,-0.382,-0.144,28110.408,119.966,295.098,12.039,85.086,9.126,-0.013,0.000,0.008,0.008,6361.784,7.908,-546.428,97.565,-0.909,-0.123,1722.488,21.535,86.533,9.365,92.384,9.180,-0.005,-0.003,0.008,0.008
47.000,18332.103,-1299.968,0.000,6361.856,6.892,-453.515,96.677,0.000,0.000,0.013,0.001,6351.247,5.204,-446.633,97.537,-0.327,-0.121,31772.656,120.676,245.840,13.071,84.909,9.040,-0.009,-0.002,0.008,0.008,6369.870,6.491,-449.749,97.569,-0.746,-0.087,1940.808,21.711,85.923,9.307,90.499,9.083,-0.000,-0.004,0.008,0.008
48.000,18349.748,-1021.101,0.000,6368.013,5.422,-356.789,96.771,0.000,0.000,0.012,0.001,6355.630,3.706,-350.059,97.465,-0.366,-0.111,35668.642,121.236,196.404,14.328,84.781,8.977,-0.010,-0.001,0.008,0.008,6376.380,5.060,-353.001,97.560,-0.667,-0.065,2208.777,22.107,85.418,9.280,88.701,9.012,-0.000,-0.003,0.008,0.008
49.000,18363.152,-741.997,0.000,6372.699,3.951,-259.980,96.842,0.000,0.000,0.008,0.001,6358.525,2.215,-253.881,97.334,-0.308,-0.092,39796.444,121.645,150.712,15.808,84.691,8.930,-0.013,-0.002,0.008,0.008,6381.020,3.597,-256.379,97.513,-0.529,-0.041,2535.833,22.709,85.007,9.280,87.036,8.962,-0.004,-0.003,0.008,0.008
50.000,18372.310,-462.723,0.000,6375.914,2.479,-163.112,96.891,0.000,0.000,0.014,-0.001,6359.987,0.728,-156.914,97.289,-0.072,-0.054,44153.441,121.900,113.376,17.511,84.628,8.895,-0.004,-0.003,0.008,0.008,6384.255,2.135,-159.058,97.531,-0.276,-0.006,2929.430,23.493,84.688,9.302,85.615,8.928,0.004,-0.004,0.008,0.008
