Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,0.016,-0.024,4522.686,68.645,-4493.612,65.312,-11.222,-0.973,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4517.165,68.787,-4496.375,70.650,6.938,-2.680,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4527.458,69.558,-4505.926,69.307,8.139,-0.659,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960
1.000,13191.381,-12796.225,0.000,4577.938,67.485,-4440.874,69.568,0.000,0.000,0.016,-0.014,4586.831,67.333,-4431.911,65.971,-8.617,-0.648,894.092,98.448,882.503,98.256,676.191,96.666,37.011,-0.071,0.044,0.065,0.065,4581.901,67.360,-4428.794,71.363,1.496,-2.930,894.279,98.347,882.546,98.137,676.394,96.444,37.012,-0.062,-0.034,0.065,0.065,4593.003,68.176,-4439.657,70.043,3.473,-1.023,893.958,98.386,882.206,98.182,675.738,96.528,37.007
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,-0.002,-0.002,4651.308,65.966,-4367.992,66.524,-6.248,-0.115,1016.551,94.498,977.781,92.996,593.104,87.367,37.418,-0.049,0.043,0.060,0.060,4645.687,65.721,-4360.168,71.794,-1.065,-2.864,1016.677,94.350,977.906,92.778,593.257,86.993,37.420,-0.063,0.005,0.060,0.060,4657.779,66.607,-4372.176,70.525,1.505,-1.190,1016.299,94.408,977.463,92.855,592.452,87.128,37.413
3.000,13574.339,-12389.239,0.000,4710.774,65.340,-4299.708,71.587,0.000,0.000,0.008,-0.026,4716.499,64.946,-4301.311,67.438,-6.084,-0.055,1295.249,89.265,1197.451,84.516,590.468,73.518,38.965,-0.006,0.004,0.060,0.060,4709.294,64.279,-4289.646,72.387,-4.470,-2.980,1295.210,89.135,1197.691,84.238,590.451,73.089,38.966,-0.033,-0.008,0.060,0.060,4722.521,65.254,-4302.652,71.199,-1.653,-1.615,1294.837,89.189,1197.184,84.328,589.606,73.236,38.960
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,0.010,0.033,4781.641,64.118,-4232.572,68.593,-1.673,0.923,1708.192,84.422,1498.111,74.508,603.016,58.481,40.908,0.015,0.062,0.061,0.061,4772.104,62.970,-4217.847,73.102,-2.543,-1.909,1708.006,84.355,1498.566,74.205,602.891,58.076,40.908,-0.019,0.068,0.061,0.061,4786.591,64.038,-4231.721,72.009,0.206,-0.856,1707.643,84.393,1497.978,74.291,602.004,58.207,40.902
5.000,13944.746,-11970.796,0.000,4839.259,63.135,-4154.571,73.539,0.000,0.000,0.028,0.012,4847.181,63.502,-4161.095,70.067,0.350,1.150,2253.624,81.025,1856.407,64.664,605.668,45.005,42.927,0.042,0.015,0.061,0.061,4834.791,61.898,-4143.924,74.108,-2.079,-1.422,2253.417,81.036,1857.161,64.354,605.573,44.659,42.928,0.006,0.033,0.061,0.061,4850.624,63.053,-4158.556,73.113,0.414,-0.637,2253.045,81.055,1856.469,64.433,604.616,44.764,42.922
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,-0.002,0.030,4910.640,62.564,-4089.940,71.146,3.102,1.453,2939.166,79.279,2260.945,55.884,594.614,34.199,44.926,0.011,0.023,0.061,0.061,4895.074,60.573,-4070.710,74.759,-0.209,-0.803,2939.135,79.360,2261.983,55.578,594.651,33.915,44.928,-0.024,0.046,0.060,0.060,4912.312,61.801,-4086.025,73.854,1.960,-0.226,2938.730,79.363,2261.190,55.648,593.610,33.997,44.922
7.000,14302.259,-11541.286,0.000,4963.274,60.871,-4005.596,75.424,0.000,0.000,-0.014,-0.012,4972.953,61.569,-4017.934,72.163,2.246,1.058,3775.800,78.919,2704.539,48.381,573.685,26.017,46.888,0.007,-0.034,0.060,0.060,4954.056,59.265,-3996.897,75.403,-1.496,-0.885,3776.180,79.057,2705.766,48.083,573.894,25.786,46.891,-0.025,-0.007,0.059,0.059,4972.731,60.554,-4012.837,74.579,0.352,-0.463,3775.717,79.048,2704.895,48.146,572.780,25.851,46.885
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,-0.008,0.015,5034.824,60.633,-3944.094,73.295,3.273,1.054,4774.134,79.573,3181.177,42.038,547.501,19.968,48.809,0.022,-0.000,0.058,0.058,5012.501,58.077,-3921.396,76.217,-0.639,-0.614,4775.166,79.753,3182.460,41.751,547.879,19.780,48.814,-0.006,0.027,0.058,0.058,5032.641,59.417,-3937.919,75.465,0.924,-0.302,4774.620,79.736,3181.540,41.808,546.715,19.832,48.807
9.000,14646.549,-11101.104,0.000,5082.704,58.551,-3852.921,77.239,0.000,0.000,-0.003,0.032,5095.945,59.689,-3868.765,74.453,5.026,1.154,5943.578,80.920,3684.804,36.644,519.422,15.520,50.689,0.030,0.011,0.057,0.057,5070.145,56.931,-3844.508,77.104,1.098,-0.280,5945.513,81.128,3686.008,36.370,519.950,15.365,50.695,0.005,0.038,0.057,0.057,5091.770,58.314,-3861.577,76.417,2.419,-0.045,5944.856,81.106,3685.068,36.422,518.755,15.407,50.689
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,0.007,0.004,5156.324,58.737,-3791.817,75.644,4.691,0.959,7292.772,82.721,4208.801,31.998,491.470,12.232,52.527,0.040,-0.025,0.056,0.056,5127.042,55.815,-3766.103,78.059,0.837,-0.277,7295.853,82.948,4209.811,31.740,492.122,12.102,52.533,0.018,0.000,0.056,0.056,5150.162,57.235,-3783.677,77.433,1.955,-0.100,7295.059,82.922,4208.879,31.787,490.913,12.138,52.527
11.000,14977.296,-10650.658,0.000,5197.440,56.176,-3696.687,78.983,0.000,0.000,-0.026,-0.037,5214.583,57.629,-3715.522,76.568,2.074,0.526,8829.663,84.810,4746.319,27.941,464.718,9.776,54.320,0.004,-0.064,0.054,0.054,5181.804,54.574,-3688.426,78.777,-1.658,-0.545,8834.126,85.050,4747.043,27.699,465.471,9.666,54.327,-0.016,-0.040,0.054,0.054,5206.432,56.025,-3706.467,78.207,-0.707,-0.410,8833.164,85.021,4746.136,27.742,464.258,9.696,54.321
12.000,15137.495,-10421.716,0.000,5253.014,54.970,-3617.281,79.827,0.000,0.000,0.023,0.033,5273.140,56.638,-3635.760,77.777,3.664,0.646,10562.421,87.072,5289.535,24.352,439.660,7.919,56.067,0.059,0.020,0.053,0.053,5236.809,53.466,-3607.340,79.799,0.064,-0.291,10568.477,87.318,5289.907,24.127,440.493,7.824,56.075,0.041,0.043,0.053,0.053,5262.972,54.946,-3625.821,79.283,0.878,-0.186,10567.332,87.288,5289.041,24.167,439.289,7.851,56.069
13.000,15294.194,-10190.364,0.000,5307.376,53.750,-3537.040,80.653,0.000,0.000,-0.022,-0.039,5329.274,55.490,-3557.326,78.673,1.328,0.333,12497.384,89.431,5832.483,21.149,416.471,6.496,57.768,0.004,-0.060,0.053,0.053,5289.407,52.222,-3527.679,80.524,-2.123,-0.489,12505.278,89.680,5832.459,20.940,417.369,6.414,57.776,-0.012,-0.038,0.052,0.052,5317.106,53.728,-3546.552,80.060,-1.423,-0.408,12503.917,89.649,5831.645,20.977,416.174,6.437,57.770
14.000,15447.359,-9956.657,0.000,5360.511,52.519,-3455.981,81.461,0.000,0.000,-0.011,-0.013,5384.590,54.354,-3477.343,79.619,0.661,0.234,14642.245,91.828,6367.211,18.269,395.139,5.391,59.421,0.020,-0.021,0.052,0.052,5341.136,51.000,-3446.531,81.312,-2.647,-0.492,14652.182,92.077,6366.770,18.077,396.087,5.319,59.429,0.006,-0.001,0.052,0.052,5370.394,52.529,-3465.764,80.898,-2.040,-0.428,14650.590,92.047,6366.014,18.111,394.907,5.340,59.424
15.000,15596.952,-9720.648,0.000,5412.409,51.275,-3374.125,82.249,0.000,0.000,-0.013,-0.001,5438.697,53.194,-3396.508,80.535,0.637,0.210,17003.208,94.226,6887.460,15.671,375.572,4.523,61.027,0.019,-0.006,0.051,0.051,5391.609,49.763,-3364.603,82.080,-2.533,-0.436,17015.414,94.473,6886.601,15.496,376.561,4.459,61.036,0.006,0.013,0.051,0.051,5422.446,51.313,-3384.158,81.715,-2.005,-0.386,17013.572,94.442,6885.907,15.526,375.398,4.478,61.030
16.000,15742.939,-9482.392,0.000,5463.056,50.019,-3291.489,83.019,0.000,0.000,-0.016,0.044,5491.574,52.013,-3314.899,81.419,2.560,0.361,19586.371,96.595,7386.949,13.325,357.639,3.832,62.586,0.017,0.040,0.050,0.050,5440.754,48.508,-3281.945,82.823,-0.482,-0.220,19601.108,96.838,7385.695,13.166,358.662,3.776,62.595,0.004,0.058,0.050,0.050,5473.201,50.079,-3301.793,82.506,-0.020,-0.179,19598.996,96.808,7385.061,13.194,357.517,3.792,62.590
17.000,15885.288,-9241.944,0.000,5512.443,48.752,-3208.093,83.769,0.000,0.000,-0.034,-0.004,5542.960,50.798,-3233.078,82.224,2.198,0.301,22397.439,98.913,7859.731,11.211,341.197,3.277,64.098,-0.000,-0.018,0.050,0.050,5488.453,47.233,-3199.209,83.492,-0.717,-0.221,22415.061,99.152,7858.142,11.068,342.248,3.227,64.108,-0.012,-0.000,0.050,0.050,5522.506,48.821,-3219.295,83.223,-0.311,-0.188,22412.639,99.123,7857.557,11.093,341.120,3.242,64.103
18.000,16023.964,-8999.360,0.000,5560.556,47.473,-3123.956,84.501,0.000,0.000,0.008,-0.040,5593.648,49.595,-3148.662,83.155,0.452,0.140,25441.935,101.162,8299.981,9.314,326.103,2.827,65.564,0.046,-0.052,0.049,0.049,5535.566,45.982,-3114.055,84.287,-2.339,-0.330,25462.765,101.397,8298.110,9.186,327.178,2.781,65.575,0.036,-0.036,0.049,0.049,5571.211,47.586,-3134.324,84.067,-1.982,-0.305,25460.006,101.369,8297.565,9.209,326.070,2.795,65.570
19.000,16158.936,-8754.695,0.000,5607.385,46.183,-3039.098,85.212,0.000,0.000,-0.018,0.018,5642.802,48.361,-3064.529,83.971,1.141,0.181,28724.207,103.332,8703.678,7.626,312.228,2.458,66.986,0.016,0.015,0.049,0.049,5580.937,44.695,-3029.171,84.975,-1.541,-0.246,28748.448,103.563,8701.513,7.513,313.321,2.416,66.997,0.007,0.030,0.049,0.049,5618.224,46.314,-3049.601,84.802,-1.225,-0.225,28745.342,103.535,8701.019,7.533,312.232,2.429,66.992
20.000,16290.173,-8508.006,0.000,5652.919,44.883,-2953.539,85.904,0.000,0.000,0.006,-0.018,5690.870,47.115,-2978.704,84.829,0.461,0.120,32249.012,105.409,9065.547,6.140,299.448,2.152,68.363,0.041,-0.024,0.048,0.048,5625.332,43.408,-2942.767,85.705,-2.115,-0.269,32277.067,105.636,9063.149,6.041,300.557,2.115,68.375,0.032,-0.009,0.048,0.048,5664.247,45.041,-2963.301,85.580,-1.834,-0.253,32273.588,105.609,9062.695,6.059,299.486,2.126,68.370
21.000,16417.644,-8259.351,0.000,5697.148,43.573,-2867.297,86.576,0.000,0.000,0.013,0.017,5737.694,45.854,-2891.981,85.669,1.063,0.153,36020.138,107.387,9382.014,4.852,287.655,1.898,69.698,0.044,0.014,0.048,0.048,5668.371,42.105,-2855.519,86.419,-1.417,-0.204,36052.278,107.609,9379.393,4.766,288.776,1.864,69.710,0.036,0.028,0.048,0.048,5708.944,43.751,-2876.122,86.343,-1.167,-0.190,36048.406,107.583,9378.983,4.783,287.724,1.875,69.705
22.000,16541.319,-8008.786,0.000,5740.061,42.252,-2780.393,87.228,0.000,0.000,-0.009,0.003,5783.011,44.570,-2805.367,86.424,1.109,0.146,40041.063,109.258,9649.493,3.760,276.751,1.685,70.990,0.017,-0.003,0.048,0.048,5709.878,40.784,-2768.475,87.051,-1.279,-0.182,40077.675,109.474,9646.683,3.687,277.883,1.653,71.002,0.009,0.010,0.047,0.047,5752.116,42.441,-2789.102,87.021,-1.056,-0.171,40073.410,109.449,9646.317,3.702,276.847,1.663,70.997
23.000,16661.171,-7756.370,0.000,5781.649,40.922,-2692.847,87.860,0.000,0.000,0.011,0.008,5827.116,43.273,-2717.376,87.197,1.323,0.150,44315.056,111.013,9864.303,2.863,266.648,1.505,72.240,0.037,0.002,0.047,0.047,5750.182,39.454,-2680.172,87.701,-0.979,-0.151,44356.597,111.225,9861.354,2.803,267.789,1.476,72.253,0.030,0.015,0.047,0.047,5794.091,41.122,-2700.777,87.719,-0.780,-0.143,44351.879,111.200,9861.021,2.815,266.769,1.485,72.248
24.000,16777.171,-7502.161,0.000,5821.901,39.582,-2604.679,88.472,0.000,0.000,-0.024,-0.018,5869.685,41.961,-2629.865,87.872,0.685,0.102,48844.493,112.647,10024.275,2.162,257.269,1.352,73.449,-0.001,-0.026,0.047,0.047,5788.936,38.113,-2592.451,88.255,-1.534,-0.176,48891.361,112.854,10021.207,2.113,258.419,1.325,73.462,-0.008,-0.013,0.047,0.047,5834.518,39.790,-2612.986,88.321,-1.356,-0.169,48886.164,112.831,10020.911,2.124,257.413,1.334,73.458
25.000,16889.293,-7246.218,0.000,5860.809,38.233,-2515.909,89.063,0.000,0.000,-0.023,-0.006,5910.975,40.640,-2541.614,88.532,0.501,0.086,53631.554,114.153,10126.579,1.656,248.546,1.222,74.617,0.001,-0.010,0.047,0.047,5826.346,36.763,-2504.074,88.796,-1.641,-0.172,53684.196,114.356,10123.435,1.619,249.703,1.196,74.631,-0.005,0.002,0.047,0.047,5873.617,38.448,-2524.497,88.909,-1.481,-0.166,53678.531,114.333,10123.165,1.628,248.710,1.205,74.627
26.000,16997.511,-6988.599,0.000,5898.364,36.875,-2426.559,89.634,0.000,0.000,-0.000,-0.023,5950.924,39.301,-2451.924,89.215,-0.156,0.044,58677.515,115.526,10169.825,1.347,240.420,1.109,75.745,0.027,-0.026,0.046,0.046,5862.532,35.405,-2414.422,89.358,-2.224,-0.194,58736.471,115.725,10166.645,1.321,241.583,1.086,75.761,0.020,-0.014,0.046,0.046,5911.479,37.096,-2434.677,89.520,-2.080,-0.190,58730.285,115.703,10166.394,1.328,240.604,1.094,75.756
