Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
49.000,18363.152,-741.997,0.000,6372.699,3.951,-259.980,96.842,0.000,0.000,0.000,-0.007,6490.820,6.518,-265.665,98.533,0.793,0.065,241016.236,106.435,538.015,50.117,144.522,0.352,91.752,0.018,-0.012,0.044,0.044,6368.172,4.361,-260.458,96.764,-1.222,-0.078,3977.791,2.537,149.062,1.312,160.747,0.352,37.514,0.017,-0.002,0.044,0.044,6378.063,4.852,-260.114,96.964,1.462,0.084,3799.532,4.048,111.521,1.433,128.924,0.427,36.563
50.000,18372.310,-462.723,0.000,6375.914,2.479,-163.112,96.891,0.000,0.000,-0.003,-0.010,6496.344,5.013,-166.823,98.664,0.620,0.057,251164.551,104.302,301.817,54.544,142.601,0.346,92.128,0.014,-0.014,0.044,0.044,6372.184,2.894,-163.435,96.839,-1.384,-0.081,4101.333,2.497,148.521,1.353,156.784,0.344,37.683,0.012,-0.004,0.044,0.044,6382.645,3.394,-163.339,97.037,1.260,0.071,3909.721,3.944,110.806,1.454,122.204,0.404,36.684
51.000,18377.222,-183.341,0.000,6377.656,1.006,-66.205,96.918,0.000,0.000,-0.021,0.010,6500.719,3.517,-68.205,98.764,0.799,0.061,261413.156,102.050,166.738,59.136,140.789,0.340,92.612,-0.006,0.007,0.044,0.044,6373.770,1.413,-66.723,96.864,-1.136,-0.070,4232.601,2.458,149.248,1.400,153.213,0.338,37.874,-0.007,0.017,0.044,0.044,6385.949,1.932,-66.146,97.106,0.976,0.056,4007.661,3.835,110.968,1.473,115.763,0.384,36.791
52.000,18377.885,96.083,0.000,6377.926,-0.467,30.716,96.922,0.000,0.000,-0.009,0.015,6503.531,2.014,30.719,98.849,1.048,0.068,271746.791,99.683,146.577,63.890,139.081,0.335,93.398,0.007,0.011,0.044,0.044,6374.725,-0.063,30.777,96.906,-0.813,-0.056,4355.291,2.415,151.159,1.445,149.720,0.331,38.058,0.006,0.021,0.044,0.044,6387.466,0.458,31.396,97.161,1.295,0.068,4082.587,3.715,111.853,1.487,109.665,0.366,36.866
53.000,18374.300,375.485,0.000,6376.723,-1.940,127.630,96.903,0.000,0.000,-0.012,0.009,6504.798,0.510,129.670,98.909,1.183,0.070,282151.505,97.208,255.624,68.799,137.472,0.331,94.564,0.004,0.004,0.043,0.043,6374.633,-1.524,127.818,96.915,-1.139,-0.065,4427.887,2.356,153.513,1.472,145.918,0.326,38.160,0.000,0.014,0.044,0.044,6387.979,-1.000,128.600,97.184,1.097,0.058,4123.790,3.579,113.282,1.491,104.014,0.351,36.891
54.000,18366.468,654.801,0.000,6374.047,-3.412,224.515,96.863,0.000,0.000,0.023,-0.017,6503.966,-1.015,229.213,98.956,0.882,0.057,292612.832,94.630,508.590,73.858,135.956,0.326,95.929,0.039,-0.023,0.043,0.043,6372.354,-2.998,224.729,96.887,-1.187,-0.064,4439.378,2.280,155.867,1.478,142.133,0.321,38.165,0.035,-0.011,0.044,0.044,6387.276,-2.460,226.150,97.201,0.792,0.043,4121.569,3.421,115.053,1.484,98.930,0.338,36.850
55.000,18354.390,933.964,0.000,6369.899,-4.883,321.348,96.800,0.000,0.000,0.014,-0.013,6501.821,-2.535,328.602,98.976,0.654,0.047,303117.856,91.957,920.481,79.061,134.531,0.323,97.365,0.027,-0.018,0.043,0.043,6368.823,-4.470,321.772,96.846,-1.158,-0.061,4386.113,2.187,157.848,1.461,138.743,0.317,38.067,0.026,-0.007,0.043,0.043,6384.513,-3.933,323.607,97.185,0.655,0.036,4069.408,3.243,116.948,1.463,94.542,0.328,36.732
56.000,18338.068,1212.912,0.000,6364.281,-6.354,418.107,96.714,0.000,0.000,-0.005,-0.010,6498.373,-4.046,427.662,98.964,0.491,0.040,313650.607,89.193,1506.755,84.402,133.192,0.320,98.825,0.006,-0.013,0.043,0.043,6362.472,-5.964,418.533,96.756,-0.845,-0.049,4271.988,2.081,159.190,1.425,136.096,0.315,37.872,0.006,-0.004,0.043,0.043,6378.139,-5.452,420.516,97.096,0.814,0.040,3965.137,3.045,118.755,1.428,90.949,0.320,36.530
57.000,18317.508,1491.580,0.000,6357.192,-7.823,514.770,96.607,0.000,0.000,0.018,-0.022,6493.177,-5.567,527.024,98.937,0.143,0.027,324194.343,86.347,2283.330,89.873,131.934,0.317,100.292,0.028,-0.024,0.043,0.043,6356.857,-7.414,515.297,96.676,-1.211,-0.059,4107.342,1.965,159.768,1.372,134.463,0.314,37.592,0.028,-0.018,0.043,0.043,6372.352,-6.923,517.691,97.026,0.382,0.020,3811.385,2.832,120.285,1.380,88.206,0.314,36.243
58.000,18292.713,1769.902,0.000,6348.636,-9.290,611.313,96.477,0.000,0.000,-0.025,-0.003,6486.915,-7.069,625.680,98.870,0.108,0.024,334733.943,83.424,3266.271,95.468,130.753,0.314,101.756,-0.016,-0.004,0.043,0.043,6350.986,-8.848,612.445,96.607,-1.486,-0.065,3905.516,1.846,159.566,1.308,133.997,0.314,37.246,-0.013,0.003,0.043,0.043,6365.772,-8.372,614.625,96.936,0.225,0.013,3615.474,2.612,121.399,1.320,86.302,0.309,35.875
59.000,18263.690,2047.816,0.000,6338.614,-10.755,707.715,96.324,0.000,0.000,-0.010,-0.000,6479.090,-8.575,724.496,98.788,0.116,0.024,345251.050,80.431,4472.360,101.180,129.645,0.312,103.216,-0.001,-0.001,0.043,0.043,6341.174,-10.319,708.820,96.459,-1.639,-0.068,3680.781,1.728,158.665,1.236,134.746,0.315,36.851,-0.001,0.007,0.043,0.043,6355.123,-9.877,711.038,96.774,0.199,0.010,3387.810,2.390,122.018,1.252,85.170,0.305,35.436
60.000,18230.444,2325.256,0.000,6327.127,-12.217,803.954,96.150,0.000,0.000,-0.024,0.001,6469.870,-10.075,823.017,98.677,0.151,0.024,355729.063,77.376,5918.321,107.001,128.607,0.310,104.667,-0.015,0.001,0.043,0.043,6330.479,-11.770,804.759,96.288,-2.232,-0.086,3446.583,1.615,157.218,1.163,136.674,0.317,36.428,-0.014,0.010,0.043,0.043,6343.617,-11.358,807.002,96.585,-0.103,-0.004,3140.683,2.174,122.138,1.179,84.707,0.303,34.939
61.000,18192.984,2602.159,0.000,6314.180,-13.677,900.007,95.953,0.000,0.000,0.010,0.023,6459.063,-11.585,921.948,98.561,0.519,0.036,366150.547,74.266,7621.349,112.923,127.635,0.308,106.110,0.020,0.022,0.043,0.043,6315.631,-13.275,900.779,96.069,-1.843,-0.071,3213.164,1.509,155.383,1.090,139.686,0.320,35.993,0.022,0.034,0.043,0.043,6327.788,-12.909,903.117,96.355,0.443,0.016,2886.004,1.971,121.815,1.104,84.777,0.300,34.401
62.000,18151.319,2878.460,0.000,6299.775,-15.133,995.853,95.734,0.000,0.000,-0.006,0.043,6447.090,-13.084,1020.539,98.418,1.165,0.057,376498.340,71.109,9598.362,118.937,126.725,0.307,107.541,0.003,0.040,0.043,0.043,6297.034,-14.807,995.889,95.777,-1.518,-0.059,2988.255,1.412,153.319,1.021,143.663,0.324,35.560,0.006,0.052,0.043,0.043,6308.471,-14.489,998.262,96.048,1.127,0.040,2633.704,1.782,121.117,1.031,85.247,0.299,33.837
63.000,18105.457,3154.096,0.000,6283.914,-16.586,1091.468,95.493,0.000,0.000,-0.033,-0.003,6433.324,-14.577,1118.503,98.233,1.083,0.053,386753.328,67.914,11866.919,125.036,125.873,0.305,108.962,-0.025,-0.009,0.043,0.043,6278.396,-16.305,1090.669,95.478,-1.626,-0.061,2776.713,1.324,151.161,0.956,148.480,0.328,35.140,-0.021,0.004,0.044,0.044,6289.060,-16.024,1092.889,95.725,1.039,0.033,2391.344,1.612,120.136,0.961,85.992,0.297,33.259
64.000,18055.411,3429.002,0.000,6266.603,-18.036,1186.831,95.230,0.000,0.000,-0.003,-0.011,6417.731,-16.082,1216.714,98.036,0.887,0.044,396899.235,64.689,14445.055,131.212,125.078,0.304,110.372,0.008,-0.016,0.043,0.043,6263.496,-17.723,1186.482,95.265,-1.773,-0.064,2580.742,1.245,149.003,0.897,154.023,0.332,34.737,0.012,-0.003,0.044,0.044,6273.087,-17.466,1188.712,95.497,0.794,0.022,2163.750,1.460,118.957,0.896,86.908,0.296,32.679
65.000,18001.190,3703.116,0.000,6247.845,-19.481,1281.921,94.945,0.000,0.000,-0.018,-0.015,6400.757,-17.577,1314.487,97.810,0.632,0.034,406920.304,61.443,17350.151,137.456,124.337,0.303,111.769,-0.008,-0.020,0.043,0.043,6245.441,-19.168,1281.902,95.003,-1.654,-0.058,2400.732,1.174,146.899,0.843,160.190,0.337,34.357,-0.004,-0.007,0.044,0.044,6254.140,-18.932,1283.928,95.215,0.684,0.016,1953.476,1.325,117.648,0.836,87.907,0.294,32.105
66.000,17942.808,3976.374,0.000,6227.643,-20.921,1376.714,94.638,0.000,0.000,-0.015,-0.007,6382.373,-19.070,1412.095,97.565,0.506,0.028,416798.023,58.185,20600.283,143.759,123.647,0.302,113.155,-0.005,-0.011,0.043,0.043,6224.774,-20.621,1376.477,94.687,-1.801,-0.061,2236.936,1.111,144.913,0.795,166.902,0.342,34.001,-0.002,0.001,0.044,0.044,6232.666,-20.411,1378.438,94.882,0.494,0.007,1761.949,1.207,116.282,0.782,88.932,0.293,31.544
67.000,17880.278,4248.713,0.000,6206.004,-22.357,1471.189,94.309,0.000,0.000,-0.012,-0.017,6362.383,-20.561,1509.478,97.296,0.240,0.018,426514.222,54.923,24213.309,150.112,123.006,0.301,114.527,-0.001,-0.020,0.043,0.043,6203.246,-22.060,1470.920,94.362,-1.902,-0.062,2088.801,1.055,143.088,0.752,174.097,0.347,33.671,0.003,-0.008,0.044,0.044,6210.204,-21.877,1472.807,94.541,0.218,-0.005,1589.355,1.104,114.922,0.734,89.943,0.292,31.002
68.000,17813.615,4520.069,0.000,6182.932,-23.787,1565.325,93.958,0.000,0.000,-0.017,0.009,6341.199,-22.044,1606.574,97.008,0.373,0.022,436051.637,51.667,28207.125,156.506,122.410,0.300,115.887,-0.006,0.008,0.043,0.043,6181.155,-23.482,1565.148,94.030,-1.586,-0.049,2054.028,1.004,151.277,0.786,167.228,0.337,33.598,-0.002,0.018,0.044,0.044,6187.790,-23.309,1567.176,94.207,0.306,-0.001,1631.790,1.080,127.831,0.778,92.498,0.293,31.323
69.000,17742.834,4790.381,0.000,6158.431,-25.212,1659.099,93.586,0.000,0.000,0.004,-0.010,6318.146,-23.534,1703.594,96.700,0.222,0.016,445390.763,48.426,32599.646,162.932,121.857,0.300,117.233,0.015,-0.012,0.043,0.043,6156.248,-24.926,1659.196,93.665,-1.754,-0.053,2030.135,0.959,161.564,0.821,161.377,0.329,33.579,0.019,-0.002,0.044,0.044,6163.292,-24.753,1661.298,93.848,0.155,-0.007,1674.169,1.056,142.382,0.824,94.934,0.294,31.646
70.000,17667.951,5059.585,0.000,6132.509,-26.632,1752.490,93.192,0.000,0.000,-0.003,0.006,6293.837,-25.014,1800.233,96.370,0.307,0.019,454515.852,45.210,37408.383,169.380,121.344,0.299,118.565,0.007,0.005,0.043,0.043,6130.681,-26.350,1752.839,93.286,-1.576,-0.045,2014.972,0.919,173.928,0.857,156.345,0.322,33.605,0.011,0.014,0.044,0.044,6137.735,-26.183,1755.041,93.471,0.196,-0.005,1716.528,1.030,158.694,0.871,97.242,0.295,31.972
71.000,17588.984,5327.620,0.000,6105.170,-28.045,1845.476,92.777,0.000,0.000,-0.029,0.016,6268.392,-26.478,1896.225,96.011,0.541,0.026,463408.060,42.028,42651.158,175.840,120.869,0.299,119.884,-0.019,0.015,0.043,0.043,6104.749,-27.746,1845.876,92.890,-1.133,-0.030,2006.835,0.883,188.382,0.894,151.975,0.317,33.669,-0.016,0.024,0.044,0.044,6111.368,-27.591,1848.241,93.072,0.394,0.003,1758.879,1.005,176.889,0.919,99.415,0.295,32.301
72.000,17505.952,5594.423,0.000,6076.422,-29.451,1938.036,92.340,0.000,0.000,-0.005,0.006,6241.136,-27.949,1992.133,95.635,0.611,0.028,472047.568,38.890,48346.172,182.303,120.430,0.298,121.188,0.006,0.003,0.043,0.043,6076.291,-29.159,1938.701,92.467,-0.992,-0.024,2004.408,0.850,204.964,0.932,148.150,0.312,33.766,0.010,0.011,0.044,0.044,6082.982,-29.008,1941.174,92.651,0.434,0.005,1801.217,0.979,197.098,0.968,101.449,0.296,32.632
73.000,17418.872,5859.932,0.000,6046.270,-30.851,2030.149,91.882,0.000,0.000,-0.019,0.033,6212.836,-29.405,2087.574,95.238,1.080,0.043,480418.872,35.805,54510.334,188.759,120.023,0.298,122.478,-0.008,0.030,0.043,0.043,6047.448,-30.549,2031.100,92.034,-0.342,-0.003,2006.746,0.820,223.734,0.972,144.784,0.309,33.891,-0.005,0.038,0.044,0.044,6053.825,-30.406,2033.675,92.215,0.833,0.020,1843.556,0.952,219.450,1.018,103.341,0.296,32.965
74.000,17327.765,6124.088,0.000,6014.722,-32.244,2121.793,91.402,0.000,0.000,-0.056,0.006,6183.226,-30.843,2182.097,94.804,1.135,0.043,488502.201,32.783,61161.077,195.197,119.647,0.298,123.753,-0.045,0.001,0.043,0.043,6017.463,-31.918,2122.590,91.567,-0.117,0.004,2013.008,0.791,244.765,1.012,141.805,0.306,34.040,-0.041,0.008,0.044,0.044,6023.505,-31.785,2125.361,91.746,0.924,0.022,1885.863,0.926,244.082,1.069,105.091,0.296,33.299
75.000,17232.653,6386.827,0.000,5981.785,-33.629,2212.946,90.902,0.000,0.000,-0.008,-0.011,6151.350,-32.298,2276.680,94.356,0.941,0.035,496279.034,29.834,68316.572,201.608,119.301,0.297,125.013,0.007,-0.016,0.043,0.043,5984.354,-33.317,2213.952,91.073,-0.305,-0.002,2022.534,0.764,268.146,1.053,139.158,0.303,34.210,0.011,-0.010,0.043,0.043,5990.670,-33.186,2216.864,91.257,0.744,0.015,1928.112,0.899,271.135,1.121,106.700,0.296,33.635
76.000,17133.558,6648.090,0.000,5947.467,-35.006,2303.589,90.380,0.000,0.000,-0.021,0.002,6118.396,-33.739,2370.723,93.887,0.933,0.034,503738.273,26.969,75992.505,207.983,118.982,0.297,126.258,-0.007,-0.003,0.043,0.043,5949.326,-34.722,2304.963,90.556,0.010,0.010,1476.465,0.638,264.530,0.903,136.065,0.298,32.583,-0.003,0.003,0.043,0.043,5934.837,-35.420,2252.736,88.225,10.863,0.166,58629.488,111.979,58049.746,111.062,57822.717,97.320,107.594
77.000,17030.501,6907.816,0.000,5911.775,-36.376,2393.700,89.838,0.000,0.000,-0.005,0.010,6083.849,-35.181,2464.486,93.401,1.048,0.036,510861.455,24.196,84205.633,214.311,118.689,0.297,127.488,0.010,0.006,0.043,0.043,5913.509,-36.101,2395.147,90.015,-0.061,0.007,1199.916,0.572,270.815,0.842,132.509,0.297,31.650,0.010,0.010,0.043,0.043,5877.114,-37.995,2369.120,88.449,21.586,0.578,30444.159,23.651,27494.936,81.742,9463.724,16.084,83.674
78.000,16923.508,7165.946,0.000,5874.718,-37.737,2483.258,89.275,0.000,0.000,-0.003,-0.014,6047.578,-36.617,2557.650,92.888,0.804,0.027,517633.089,21.527,92971.440,220.582,118.419,0.297,128.702,0.011,-0.020,0.043,0.043,5874.457,-37.499,2484.382,89.422,-0.428,-0.003,1042.445,0.533,283.092,0.817,131.345,0.298,31.131,0.012,-0.014,0.043,0.043,5839.500,-39.246,2454.928,87.758,18.710,0.445,31964.727,21.079,28877.516,82.446,8665.858,13.802,84.077
79.000,16812.603,7422.418,0.000,5836.305,-39.089,2572.242,88.691,0.000,0.000,-0.051,0.013,6010.827,-38.023,2649.954,92.349,0.963,0.031,524039.866,18.972,102305.970,226.787,118.173,0.297,129.900,-0.037,0.009,0.043,0.043,5835.687,-38.862,2573.287,88.833,-0.644,-0.009,945.519,0.508,299.400,0.811,131.360,0.299,30.858,-0.037,0.015,0.043,0.043,5803.906,-40.497,2548.510,87.409,13.429,0.233,32810.104,18.971,29817.993,81.062,8103.433,12.094,84.269
80.000,16697.811,7677.175,0.000,5796.543,-40.432,2660.633,88.087,0.000,0.000,-0.007,-0.008,5971.810,-39.443,2742.045,91.793,0.810,0.025,530059.354,16.539,112225.552,232.915,117.946,0.297,131.082,0.009,-0.013,0.043,0.043,5795.845,-40.218,2661.939,88.237,-0.524,-0.005,883.860,0.489,318.936,0.816,132.009,0.301,30.745,0.006,-0.005,0.043,0.043,5764.978,-41.751,2637.055,86.840,11.311,0.146,32208.829,16.604,29447.252,76.220,7314.088,10.287,83.579
81.000,16579.159,7930.158,0.000,5755.444,-41.766,2748.409,87.462,0.000,0.000,-0.014,0.017,5931.744,-40.850,2833.623,91.219,1.016,0.031,535683.052,14.240,122743.996,238.956,117.738,0.297,132.248,0.002,0.013,0.043,0.043,5753.805,-41.564,2749.201,87.588,-1.307,-0.029,844.817,0.476,341.309,0.828,133.001,0.303,30.744,-0.002,0.019,0.043,0.043,5738.293,-42.747,2738.889,86.919,1.574,-0.202,5791.568,4.633,4122.004,11.654,947.698,2.341,52.321
82.000,16456.674,8181.307,0.000,5713.015,-43.090,2835.551,86.817,0.000,0.000,-0.028,-0.011,5890.221,-42.244,2924.369,90.616,0.820,0.023,540894.080,12.083,133875.421,244.901,117.548,0.296,133.398,-0.012,-0.016,0.043,0.043,5712.837,-42.872,2836.651,86.966,-0.995,-0.019,821.313,0.465,366.279,0.846,134.149,0.304,30.823,-0.015,-0.004,0.043,0.043,5698.765,-43.932,2826.590,86.326,1.221,-0.199,4160.495,3.623,2672.480,7.803,549.432,1.785,47.267
83.000,16330.385,8430.564,0.000,5669.266,-44.405,2922.037,86.153,0.000,0.000,-0.026,0.037,5847.713,-43.628,3014.753,90.002,1.308,0.040,545678.961,10.079,145634.606,250.740,117.374,0.296,134.531,-0.009,0.033,0.043,0.043,5669.878,-44.181,2923.322,86.314,-0.841,-0.014,808.922,0.457,393.612,0.867,135.314,0.306,30.962,-0.012,0.042,0.043,0.043,5652.547,-45.251,2910.515,85.543,2.949,-0.124,3545.857,3.128,2169.203,6.362,397.004,1.543,44.908
84.000,16200.322,8677.873,0.000,5624.209,-45.709,3007.849,85.468,0.000,0.000,-0.023,0.007,5803.494,-45.006,3104.404,89.361,1.357,0.040,550021.339,8.238,158033.663,256.462,117.214,0.296,135.646,-0.005,0.001,0.043,0.043,5624.863,-45.492,3009.222,85.633,-0.723,-0.009,814.520,0.453,415.397,0.883,134.688,0.304,31.120,-0.007,0.011,0.043,0.043,5607.306,-46.540,2996.837,84.880,2.592,-0.130,3235.594,2.808,1934.350,5.605,315.164,1.393,43.564
85.000,16066.513,8923.176,0.000,5577.853,-47.002,3092.966,84.763,0.000,0.000,-0.021,0.008,5757.855,-46.376,3193.433,88.700,1.417,0.041,553911.342,6.568,171085.786,262.058,117.068,0.296,136.745,-0.002,0.001,0.043,0.043,5578.630,-46.789,3094.358,84.930,-0.541,-0.003,826.790,0.450,433.657,0.894,133.104,0.302,31.271,-0.005,0.012,0.043,0.043,5560.779,-47.798,3081.417,84.152,1.460,-0.175,3064.727,2.575,1815.977,5.143,263.626,1.282,42.748
86.000,15928.990,9166.416,0.000,5530.209,-48.285,3177.369,84.039,0.000,0.000,-0.009,0.032,5710.900,-47.741,3282.010,88.024,1.806,0.053,557337.612,5.080,184802.771,267.519,116.934,0.296,137.826,0.010,0.024,0.043,0.043,5530.942,-48.082,3178.875,84.209,-0.014,0.015,839.202,0.448,453.408,0.907,131.653,0.300,31.429,0.007,0.034,0.043,0.043,5512.441,-49.053,3164.928,83.393,2.027,-0.139,2973.028,2.393,1761.035,4.840,227.962,1.194,42.254
87.000,15787.785,9407.538,0.000,5481.287,-49.556,3261.039,83.296,0.000,0.000,-0.020,0.018,5662.623,-49.091,3369.744,87.323,1.980,0.057,560287.849,3.784,199194.618,272.835,116.811,0.296,138.890,-0.001,0.009,0.043,0.043,5481.893,-49.365,3262.755,83.470,-0.417,0.001,846.036,0.442,485.676,0.932,131.849,0.301,31.650,-0.004,0.018,0.043,0.042,5462.508,-50.328,3248.261,82.635,1.603,-0.153,2932.086,2.246,1745.652,4.632,201.682,1.118,41.977
88.000,15642.930,9646.484,0.000,5431.100,-50.816,3343.955,82.533,0.000,0.000,-0.024,-0.035,5612.325,-50.431,3456.286,86.584,1.402,0.035,562751.874,2.687,214272.752,277.996,116.698,0.296,139.935,-0.005,-0.045,0.043,0.043,5432.152,-50.626,3345.887,82.717,-0.918,-0.016,857.520,0.440,507.806,0.945,130.491,0.299,31.810,-0.009,-0.033,0.043,0.043,5413.278,-51.549,3332.155,81.920,0.647,-0.185,2925.071,2.122,1756.567,4.484,181.348,1.052,41.850
89.000,15494.459,9883.200,0.000,5379.659,-52.064,3426.099,81.752,0.000,0.000,-0.006,-0.018,5560.753,-51.768,3542.422,85.835,1.090,0.023,564724.438,1.799,230049.131,282.997,116.595,0.296,140.963,0.013,-0.024,0.043,0.043,5380.993,-51.883,3428.476,81.949,-1.144,-0.023,869.069,0.437,531.609,0.959,129.247,0.298,31.976,0.010,-0.013,0.043,0.043,5362.557,-52.744,3414.330,81.142,-0.336,-0.221,2940.516,2.013,1785.334,4.376,165.034,0.992,41.824
90.000,15342.406,10117.632,0.000,5326.975,-53.301,3507.452,80.951,0.000,0.000,-0.028,0.004,5508.473,-53.082,3627.810,85.069,1.089,0.022,566196.536,1.130,246531.384,287.828,116.502,0.296,141.973,-0.010,-0.002,0.043,0.043,5328.431,-53.120,3509.746,81.146,-1.014,-0.018,880.622,0.434,557.151,0.975,128.109,0.297,32.149,-0.013,0.009,0.043,0.043,5308.234,-53.972,3493.980,80.272,0.284,-0.181,2969.334,1.916,1825.759,4.291,151.614,0.939,41.863
91.000,15186.807,10349.725,0.000,5273.062,-54.525,3587.995,80.132,0.000,0.000,-0.020,0.008,5454.755,-54.390,3712.497,84.283,1.144,0.023,567155.002,0.687,263727.895,292.478,116.416,0.296,142.965,-0.000,0.002,0.043,0.043,5274.607,-54.349,3590.357,80.328,-0.837,-0.011,892.118,0.431,584.512,0.991,127.068,0.296,32.328,-0.003,0.013,0.043,0.043,5253.307,-55.195,3573.914,79.434,0.522,-0.159,3003.108,1.825,1872.173,4.218,140.415,0.890,41.937
92.000,15027.696,10579.426,0.000,5217.930,-55.736,3667.709,79.294,0.000,0.000,-0.012,0.005,5399.573,-55.690,3796.416,83.478,1.159,0.023,567593.562,0.479,281645.471,296.941,116.337,0.296,143.938,0.008,-0.001,0.043,0.043,5219.700,-55.556,3669.890,79.486,-0.876,-0.012,903.261,0.427,613.019,1.007,126.074,0.295,32.506,0.005,0.009,0.043,0.043,5197.590,-56.387,3652.919,78.573,0.278,-0.163,3032.915,1.737,1918.539,4.145,131.026,0.846,42.013
93.000,14865.112,10806.680,0.000,5161.594,-56.935,3746.576,78.438,0.000,0.000,-0.045,-0.004,5343.597,-56.962,3879.301,82.649,1.051,0.018,567507.311,0.513,300290.534,301.206,116.263,0.296,144.892,-0.025,-0.009,0.043,0.043,5163.458,-56.751,3748.470,78.622,-0.795,-0.009,912.219,0.424,638.428,1.019,124.937,0.294,32.655,-0.026,0.001,0.043,0.043,5140.266,-57.555,3730.167,77.655,0.046,-0.170,3049.777,1.651,1958.774,4.062,123.239,0.807,42.064
94.000,14699.092,11031.437,0.000,5104.065,-58.120,3824.579,77.564,0.000,0.000,0.001,0.036,5285.751,-58.244,3961.739,81.808,1.502,0.034,566885.968,0.800,319669.737,305.267,116.195,0.296,145.827,0.022,0.031,0.043,0.043,5105.827,-57.930,3825.897,77.731,-0.556,-0.001,918.177,0.422,659.915,1.026,123.735,0.293,32.769,0.021,0.040,0.043,0.043,5081.144,-58.742,3806.762,76.734,0.455,-0.142,3044.964,1.563,1986.633,3.960,116.963,0.771,42.060
95.000,14529.674,11253.643,0.000,5045.358,-59.292,3901.698,76.671,0.000,0.000,-0.019,-0.011,5226.688,-59.504,4042.991,80.939,1.272,0.024,565729.868,1.344,339785.138,309.116,116.132,0.296,146.743,0.001,-0.019,0.043,0.043,5047.112,-59.101,3902.742,76.832,-0.430,0.003,920.565,0.419,676.836,1.027,122.570,0.292,32.846,0.004,-0.009,0.043,0.043,5022.190,-59.890,3883.388,75.833,0.034,-0.156,3010.843,1.472,1996.275,3.833,112.169,0.739,41.979
96.000,14356.896,11473.249,0.000,4985.486,-60.450,3977.915,75.762,0.000,0.000,-0.028,0.020,5166.777,-60.747,4123.532,80.056,1.488,0.031,564035.251,2.155,360642.729,312.746,116.073,0.296,147.639,-0.007,0.014,0.043,0.043,4987.152,-60.261,3978.726,75.915,-0.226,0.009,919.073,0.417,688.769,1.023,121.553,0.292,32.884,-0.003,0.022,0.043,0.043,4962.038,-61.023,3959.036,74.913,0.097,-0.142,2942.160,1.380,1983.157,3.676,108.824,0.711,41.801
97.000,14180.800,11690.201,0.000,4924.463,-61.594,4053.215,74.834,0.000,0.000,-0.010,-0.028,5104.923,-61.985,4202.938,79.146,1.020,0.014,561796.149,3.239,382244.259,316.148,116.018,0.296,148.516,0.011,-0.035,0.043,0.043,4926.920,-61.404,4054.527,75.007,-0.760,-0.009,913.670,0.415,695.562,1.014,120.798,0.292,32.886,0.016,-0.027,0.043,0.043,4903.493,-62.113,4036.306,74.075,-1.109,-0.189,2836.896,1.285,1944.628,3.489,106.855,0.684,41.511
98.000,14001.426,11904.452,0.000,4862.302,-62.724,4127.578,73.890,0.000,0.000,-0.023,0.014,5042.412,-63.204,4281.648,78.224,1.164,0.018,559016.461,4.603,404592.624,319.319,115.967,0.296,149.373,-0.003,0.009,0.043,0.043,4865.003,-62.539,4129.127,74.070,-0.806,-0.010,904.550,0.414,697.306,1.000,120.412,0.292,32.853,0.003,0.018,0.043,0.043,4842.798,-63.203,4111.771,73.183,-1.265,-0.179,2697.277,1.190,1880.936,3.276,106.117,0.659,41.106
99.000,13818.815,12115.950,0.000,4799.019,-63.840,4200.988,72.928,0.000,0.000,-0.056,0.004,4979.180,-64.394,4359.253,77.281,1.156,0.017,555691.036,6.253,427687.286,322.249,115.918,0.296,150.210,-0.035,-0.002,0.043,0.043,4801.551,-63.664,4202.565,73.108,-0.520,-0.000,892.138,0.412,694.356,0.983,120.489,0.293,32.789,-0.029,0.008,0.043,0.043,4780.807,-64.271,4185.750,72.252,-1.240,-0.162,2529.403,1.098,1795.089,3.045,106.403,0.636,40.591
100.000,13633.010,12324.648,0.000,4734.627,-64.941,4273.428,71.949,0.000,0.000,-0.064,-0.013,4914.927,-65.567,4435.946,76.321,0.903,0.008,551815.450,8.196,451528.640,324.933,115.871,0.296,151.027,-0.041,-0.019,0.043,0.043,4737.104,-64.774,4275.120,72.132,-0.323,0.007,876.989,0.410,687.240,0.962,121.106,0.294,32.701,-0.038,-0.011,0.043,0.043,4718.327,-65.316,4259.181,71.320,-1.456,-0.159,2341.739,1.009,1691.983,2.804,107.454,0.613,39.978
