Time,x_sat,y_sat,z_sat,True_x,True_vx,True_y,True_vy,True_z,True_vz,InTrackAngle,CrossTrackAngle,Est_x,Est_vx,Est_y,Est_vy,Est_z,Est_vz,Cov_xx,Cov_vxvx,Cov_yy,Cov_vyvy,Cov_zz,Cov_vzvz,Track Error,Innovation_ITA,Innovation_CTA,InnovationCov_ITA,InnovationCov_CTA,DDF_Est_x,DDF_Est_vx,DDF_Est_y,DDF_Est_vy,DDF_Est_z,DDF_Est_vz,DDF_Cov_xx,DDF_Cov_vxvx,DDF_Cov_yy,DDF_Cov_vyvy,DDF_Cov_zz,DDF_Cov_vzvz,DDF Track Error,DDF_Innovation_ITA,DDF_Innovation_CTA,DDF_InnovationCov_ITA,DDF_InnovationCov_CTA,ET_Est_x,ET_Est_vx,ET_Est_y,ET_Est_vy,ET_Est_z,ET_Est_vz,ET_Cov_xx,ET_Cov_vxvx,ET_Cov_yy,ET_Cov_vyvy,ET_Cov_zz,ET_Cov_vzvz,ET_Track Error
0.000,12995.305,-12995.305,0.000,4509.927,68.535,-4509.927,68.535,0.000,0.000,0.031,0.004,4519.767,68.359,-4516.543,66.531,0.521,-5.020,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4477.046,65.833,-4512.226,67.711,16.989,-2.141,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960,0.000,0.000,1.000,1.000,4504.009,69.498,-4500.153,68.762,-12.682,-1.013,1000.000,100.000,1000.000,100.000,1000.000,100.000,38.960
1.000,13191.381,-12796.225,0.000,4577.938,67.485,-4440.874,69.568,0.000,0.000,0.004,-0.006,4587.703,67.376,-4449.424,67.567,-3.213,-4.905,894.448,98.414,881.578,98.206,675.619,96.581,37.006,0.001,0.016,0.065,0.065,4549.800,65.468,-4436.326,69.376,8.691,-2.699,896.168,98.342,881.395,98.111,677.158,96.414,37.018,0.133,-0.076,0.065,0.065,4572.193,68.369,-4431.659,69.753,-8.872,-0.574,894.836,98.398,882.218,98.187,676.631,96.544,37.014
2.000,13384.407,-12594.188,0.000,4644.893,66.420,-4370.796,70.586,0.000,0.000,0.013,0.028,4655.450,66.522,-4380.400,68.753,-3.387,-4.071,1017.135,94.451,976.437,92.900,592.325,87.222,37.412,0.018,0.067,0.060,0.060,4619.386,65.201,-4361.448,71.238,5.957,-2.704,1019.466,94.353,976.010,92.738,594.223,86.960,37.427,0.097,-0.001,0.060,0.060,4639.852,67.267,-4361.568,70.766,-4.270,0.339,1017.537,94.436,977.384,92.868,593.609,87.169,37.422
3.000,13574.339,-12389.239,0.000,4710.774,65.340,-4299.708,71.587,0.000,0.000,-0.034,-0.015,4720.182,65.230,-4312.592,69.436,-6.016,-3.762,1295.897,89.227,1195.919,84.390,589.511,73.346,38.959,-0.027,0.020,0.060,0.060,4684.848,64.263,-4288.805,72.408,1.091,-3.168,1298.546,89.148,1195.338,84.202,591.532,73.072,38.973,0.017,-0.031,0.060,0.060,4704.099,65.663,-4293.090,71.175,-3.680,0.393,1296.233,89.234,1197.149,84.348,590.939,73.298,38.969
4.000,13761.133,-12181.426,0.000,4775.568,64.245,-4227.627,72.572,0.000,0.000,0.004,-0.012,4786.237,64.482,-4241.059,70.776,-7.302,-3.221,1709.073,84.415,1496.295,74.359,601.928,58.311,40.901,0.029,0.034,0.061,0.061,4750.786,63.602,-4213.256,73.960,-2.252,-3.205,1711.868,84.384,1495.792,74.171,604.074,58.076,40.915,0.048,-0.002,0.061,0.061,4769.343,64.604,-4221.270,72.203,-3.046,0.446,1709.341,84.454,1497.817,74.308,603.478,58.279,40.912
5.000,13944.746,-11970.796,0.000,4839.259,63.135,-4154.571,73.539,0.000,0.000,-0.034,0.018,4849.664,63.326,-4170.431,71.612,-5.570,-2.204,2254.712,81.058,1854.467,64.502,604.528,44.854,42.920,-0.011,0.069,0.061,0.061,4813.321,62.350,-4139.409,74.786,-2.262,-2.549,2257.525,81.085,1854.290,64.317,606.845,44.670,42.934,-0.011,0.044,0.061,0.061,4831.762,63.185,-4150.615,72.751,-0.386,0.901,2254.967,81.129,1856.242,64.441,606.179,44.837,42.931
6.000,14125.135,-11757.400,0.000,4901.832,62.010,-4080.554,74.490,0.000,0.000,0.024,0.049,4914.935,62.700,-4095.055,73.205,-1.626,-1.046,2941.013,79.349,2258.396,55.712,593.486,34.072,44.920,0.058,0.087,0.061,0.061,4877.082,61.531,-4061.525,76.227,0.325,-1.584,2943.786,79.434,2258.698,55.527,595.980,33.931,44.935,0.046,0.072,0.060,0.060,4895.960,62.357,-4075.352,74.102,3.853,1.529,2941.353,79.445,2260.333,55.642,595.215,34.063,44.931
7.000,14302.259,-11541.286,0.000,4963.274,60.871,-4005.596,75.424,0.000,0.000,0.051,0.009,4979.899,62.046,-4017.511,74.845,-1.177,-0.790,3777.943,79.023,2702.033,48.208,572.619,25.911,46.883,0.070,0.022,0.059,0.059,4940.090,60.657,-3982.019,77.651,-0.228,-1.408,3780.724,79.161,2702.828,48.016,575.254,25.803,46.897,0.051,0.015,0.059,0.059,4959.821,61.552,-3997.946,75.553,4.243,1.334,3778.490,79.136,2704.012,48.130,574.387,25.908,46.893
8.000,14476.077,-11322.504,0.000,5023.569,59.718,-3929.712,76.340,0.000,0.000,-0.004,-0.006,5041.100,60.874,-3942.590,75.730,-1.722,-0.752,4775.728,79.713,3179.818,41.863,546.521,19.881,48.806,-0.007,0.004,0.058,0.058,4998.994,59.270,-3905.510,78.304,-1.496,-1.385,4778.657,79.898,3181.012,41.663,549.247,19.796,48.820,-0.030,0.002,0.058,0.058,5019.914,60.271,-3923.154,76.290,3.466,1.005,4776.613,79.838,3181.721,41.781,548.288,19.880,48.816
9.000,14646.549,-11101.104,0.000,5082.704,58.551,-3852.921,77.239,0.000,0.000,0.018,-0.016,5101.999,59.805,-3865.501,76.794,-2.751,-0.792,5944.949,81.095,3684.390,36.465,518.528,15.448,50.687,0.017,-0.004,0.057,0.057,5057.396,58.005,-3827.135,79.137,-3.042,-1.408,5948.240,81.318,3685.856,36.257,521.299,15.379,50.702,-0.007,-0.003,0.057,0.057,5079.736,59.121,-3846.187,77.239,2.135,0.672,5946.303,81.226,3686.131,36.381,520.275,15.448,50.697
10.000,14813.634,-10877.138,0.000,5140.666,57.370,-3775.240,78.120,0.000,0.000,0.016,0.005,5161.541,58.678,-3787.721,77.782,-2.231,-0.620,7294.024,82.929,4209.405,31.815,490.657,12.172,52.526,0.010,0.022,0.056,0.056,5114.286,56.705,-3748.278,79.907,-2.889,-1.203,7297.936,83.183,4210.982,31.603,493.437,12.114,52.541,-0.015,0.027,0.056,0.056,5138.245,57.937,-3768.531,78.134,2.338,0.611,7295.972,83.062,4210.922,31.733,492.368,12.171,52.535
11.000,14977.296,-10650.658,0.000,5197.440,56.176,-3696.687,78.983,0.000,0.000,0.013,0.008,5219.725,57.509,-3709.298,78.706,-1.640,-0.473,8831.177,85.047,4747.727,27.756,463.979,9.725,54.320,0.004,0.022,0.054,0.054,5169.712,55.385,-3668.942,80.626,-2.556,-1.018,8835.998,85.325,4749.251,27.542,466.743,9.676,54.335,-0.021,0.028,0.054,0.054,5195.419,56.726,-3690.223,78.981,2.621,0.571,8833.828,85.181,4748.973,27.676,465.645,9.725,54.329
12.000,15137.495,-10421.716,0.000,5253.014,54.970,-3617.281,79.827,0.000,0.000,-0.009,-0.014,5276.140,56.270,-3631.028,79.484,-2.332,-0.498,10564.136,87.335,5292.113,24.167,438.990,7.876,56.069,-0.019,-0.004,0.053,0.053,5223.273,54.012,-3589.882,81.216,-3.431,-1.001,10570.167,87.632,5293.436,23.956,441.722,7.833,56.083,-0.044,0.003,0.053,0.053,5250.808,55.451,-3612.042,79.697,1.640,0.397,10567.595,87.467,5293.064,24.092,440.604,7.875,56.077
13.000,15294.194,-10190.364,0.000,5307.376,53.750,-3537.040,80.653,0.000,0.000,-0.027,-0.013,5331.033,55.001,-3552.547,80.188,-2.786,-0.494,12500.479,89.713,5835.076,20.966,415.857,6.459,57.770,-0.033,0.001,0.053,0.053,5275.237,52.627,-3510.716,81.745,-4.012,-0.957,12508.030,90.024,5836.067,20.759,418.546,6.421,57.785,-0.057,0.008,0.052,0.052,5304.689,54.155,-3533.653,80.346,0.923,0.280,12504.857,89.841,5835.730,20.896,417.419,6.457,57.779
14.000,15447.359,-9956.657,0.000,5360.511,52.519,-3455.981,81.461,0.000,0.000,0.010,-0.051,5385.743,53.812,-3471.409,81.086,-4.954,-0.658,14647.245,92.124,6369.484,18.090,394.574,5.359,59.424,0.013,-0.035,0.052,0.052,5327.031,51.339,-3429.037,82.478,-6.268,-1.083,14656.653,92.445,6370.049,17.891,397.215,5.325,59.438,-0.010,-0.028,0.052,0.052,5358.368,52.942,-3452.593,81.198,-1.486,0.016,14652.671,92.249,6369.858,18.026,396.088,5.357,59.432
15.000,15596.952,-9720.648,0.000,5412.409,51.275,-3374.125,82.249,0.000,0.000,0.017,-0.004,5439.238,52.605,-3389.189,81.979,-4.591,-0.564,17010.164,94.532,6889.667,15.500,375.053,4.495,61.030,0.017,0.023,0.051,0.051,5377.557,50.045,-3346.357,83.216,-5.966,-0.956,17021.712,94.859,6889.689,15.310,377.642,4.465,61.045,-0.005,0.031,0.051,0.051,5410.928,51.721,-3370.515,82.047,-1.339,0.028,17016.795,94.654,6889.794,15.441,376.521,4.493,61.039
16.000,15742.939,-9482.392,0.000,5463.056,50.019,-3291.489,83.019,0.000,0.000,0.009,0.036,5491.228,51.363,-3306.524,82.809,-2.547,-0.337,19595.365,96.910,7389.481,13.163,357.163,3.808,62.590,0.006,0.061,0.050,0.050,5426.504,48.723,-3263.297,83.900,-3.958,-0.698,19609.343,97.241,7388.864,12.985,359.699,3.780,62.604,-0.016,0.069,0.050,0.050,5462.049,50.473,-3288.040,82.834,0.512,0.187,19603.307,97.027,7389.372,13.111,358.586,3.806,62.598
17.000,15885.288,-9241.944,0.000,5512.443,48.752,-3208.093,83.769,0.000,0.000,0.003,-0.016,5541.944,50.107,-3223.372,83.592,-2.955,-0.343,22408.850,99.235,7862.824,11.060,340.762,3.255,64.103,-0.001,-0.002,0.050,0.050,5474.166,47.398,-3179.845,84.545,-4.388,-0.676,22425.554,99.568,7861.499,10.894,343.246,3.231,64.118,-0.022,0.007,0.050,0.050,5511.787,49.205,-3205.019,83.582,-0.072,0.124,22418.139,99.349,7862.469,11.014,342.139,3.254,64.112
18.000,16023.964,-8999.360,0.000,5560.556,47.473,-3123.956,84.501,0.000,0.000,0.008,0.011,5591.437,48.840,-3139.220,84.374,-2.236,-0.260,25455.995,101.492,8304.041,9.176,325.706,2.807,65.571,0.004,0.027,0.049,0.049,5520.566,46.069,-3095.472,85.195,-3.678,-0.568,25475.712,101.823,8301.949,9.024,328.139,2.785,65.585,-0.016,0.036,0.049,0.049,5560.370,47.932,-3121.051,84.329,0.488,0.158,25466.771,101.602,8303.473,9.135,327.041,2.805,65.579
19.000,16158.936,-8754.695,0.000,5607.385,46.183,-3039.098,85.212,0.000,0.000,-0.012,0.005,5639.404,47.551,-3055.021,85.080,-1.872,-0.213,28741.701,103.667,8708.211,7.500,311.864,2.440,66.994,-0.016,0.017,0.049,0.049,5565.373,44.722,-3011.109,85.774,-3.315,-0.499,28764.695,103.996,8705.303,7.363,314.247,2.419,67.008,-0.035,0.025,0.049,0.049,5607.395,46.636,-3037.033,85.002,0.708,0.162,28754.037,103.772,8707.439,7.465,313.157,2.438,67.002
20.000,16290.173,-8508.006,0.000,5652.919,44.883,-2953.539,85.904,0.000,0.000,0.025,0.002,5686.570,46.271,-2968.745,85.871,-1.673,-0.184,32270.709,105.748,9070.321,6.028,299.112,2.137,68.372,0.024,0.012,0.048,0.048,5609.460,43.395,-2924.808,86.442,-3.109,-0.449,32297.290,106.073,9066.581,5.907,301.449,2.117,68.387,0.005,0.020,0.048,0.048,5653.641,45.352,-2950.965,85.761,0.776,0.156,32284.719,105.850,9069.372,5.998,300.369,2.135,68.381
21.000,16417.644,-8259.351,0.000,5697.148,43.573,-2867.297,86.576,0.000,0.000,0.014,0.018,5732.234,44.969,-2882.215,86.602,-0.930,-0.120,36046.504,107.728,9387.070,4.754,287.345,1.884,69.708,0.008,0.027,0.048,0.048,5651.965,42.049,-2838.301,87.053,-2.354,-0.367,36076.855,108.048,9382.442,4.649,289.637,1.866,69.722,-0.009,0.035,0.048,0.048,5698.423,44.048,-2864.677,86.462,1.401,0.188,36062.297,107.826,9385.962,4.729,288.566,1.882,69.716
22.000,16541.319,-8008.786,0.000,5740.061,42.252,-2780.393,87.228,0.000,0.000,-0.020,0.006,5776.276,43.648,-2796.104,87.236,-0.685,-0.097,40072.912,109.599,9654.508,3.678,276.464,1.672,71.000,-0.026,0.011,0.048,0.048,5692.727,40.683,-2752.247,87.571,-2.094,-0.326,40107.254,109.912,9648.969,3.589,278.714,1.656,71.015,-0.044,0.019,0.047,0.047,5741.507,42.723,-2778.792,87.066,1.536,0.184,40090.520,109.693,9653.240,3.658,277.650,1.670,71.009
23.000,16661.171,-7756.370,0.000,5781.649,40.922,-2692.847,87.860,0.000,0.000,-0.017,-0.039,5819.163,42.325,-2709.181,87.866,-1.899,-0.167,44353.345,111.352,9868.813,2.796,266.381,1.493,72.251,-0.020,-0.035,0.047,0.047,5732.386,39.324,-2665.499,88.088,-3.290,-0.380,44392.000,111.658,9862.388,2.725,268.592,1.478,72.265,-0.036,-0.027,0.047,0.047,5783.287,41.389,-2692.045,87.668,0.219,0.090,44372.910,111.443,9867.410,2.781,267.534,1.491,72.260
24.000,16777.171,-7502.161,0.000,5821.901,39.582,-2604.679,88.472,0.000,0.000,0.010,-0.035,5860.959,40.997,-2620.689,88.537,-2.851,-0.214,48890.056,112.982,10027.534,2.111,257.020,1.341,73.461,0.011,-0.025,0.047,0.047,5771.042,37.968,-2577.313,88.647,-4.223,-0.413,48933.251,113.280,10020.229,2.057,259.194,1.327,73.475,-0.005,-0.018,0.047,0.047,5824.037,40.054,-2603.782,88.311,-0.826,0.022,48911.953,113.070,10026.068,2.100,258.145,1.339,73.469
25.000,16889.293,-7246.218,0.000,5860.809,38.233,-2515.909,89.063,0.000,0.000,0.023,-0.009,5901.406,39.654,-2531.140,89.209,-2.888,-0.204,53684.667,114.484,10129.222,1.622,248.314,1.212,74.630,0.023,0.006,0.047,0.047,5808.343,36.601,-2488.154,89.208,-4.241,-0.390,53732.470,114.773,10121.025,1.585,250.452,1.198,74.644,0.008,0.013,0.047,0.047,5863.569,38.712,-2514.544,88.955,-0.951,0.013,53709.242,114.569,10127.750,1.615,249.415,1.210,74.639
26.000,16997.511,-6988.599,0.000,5898.364,36.875,-2426.559,89.634,0.000,0.000,-0.006,-0.026,5940.371,38.303,-2441.903,89.804,-3.411,-0.222,58738.681,115.854,10172.641,1.329,240.205,1.100,75.759,-0.009,-0.011,0.046,0.046,5844.029,35.223,-2399.337,89.696,-4.742,-0.396,58791.063,116.134,10163.523,1.310,242.309,1.087,75.773,-0.024,-0.004,0.046,0.046,5901.514,37.357,-2425.594,89.522,-1.554,-0.021,58766.098,115.938,10171.162,1.327,241.281,1.098,75.768
27.000,17101.799,-6729.366,0.000,5934.556,35.509,-2336.648,90.184,0.000,0.000,-0.005,-0.003,5977.907,36.939,-2351.981,90.383,-3.243,-0.201,64053.138,117.088,10156.226,1.235,232.638,1.004,76.850,-0.007,0.014,0.046,0.046,5878.237,33.835,-2309.906,90.168,-4.553,-0.364,64110.231,117.357,10146.218,1.233,234.710,0.992,76.863,-0.022,0.021,0.046,0.046,5938.143,35.995,-2336.028,90.074,-1.460,-0.015,64083.785,117.170,10154.783,1.236,233.692,1.002,76.859
28.000,17202.134,-6468.576,0.000,5969.379,34.134,-2246.198,90.713,0.000,0.000,-0.009,-0.007,6014.086,35.567,-2261.579,90.937,-3.184,-0.187,69628.481,118.181,10079.722,1.340,225.567,0.921,77.901,-0.010,0.010,0.046,0.046,5911.063,32.442,-2220.077,90.616,-4.472,-0.341,69690.414,118.440,10068.870,1.356,227.610,0.910,77.915,-0.024,0.016,0.046,0.046,5973.396,34.625,-2245.996,90.601,-1.471,-0.015,69662.547,118.261,10078.314,1.345,226.599,0.919,77.911
29.000,17298.493,-6206.291,0.000,6002.822,32.752,-2155.229,91.221,0.000,0.000,0.040,0.016,6048.946,34.177,-2169.216,91.541,-2.539,-0.145,75464.359,119.130,9943.333,1.645,218.950,0.849,78.915,0.041,0.032,0.046,0.046,5942.803,31.042,-2128.462,91.116,-3.805,-0.290,75531.283,119.378,9931.694,1.679,220.966,0.838,78.928,0.027,0.038,0.046,0.046,6007.514,33.243,-2154.090,91.179,-0.891,0.015,75502.125,119.209,9941.963,1.654,219.963,0.847,78.924
30.000,17390.852,-5942.571,0.000,6034.880,31.362,-2063.762,91.709,0.000,0.000,-0.002,-0.017,6082.426,32.789,-2077.577,92.061,-2.785,-0.150,81559.812,119.936,9748.811,2.152,212.752,0.786,79.891,-0.006,-0.004,0.046,0.046,5972.956,29.640,-2037.583,91.531,-4.028,-0.286,81631.398,120.171,9736.377,2.203,214.741,0.775,79.904,-0.019,0.003,0.046,0.046,6040.012,31.856,-2062.843,91.671,-1.199,-0.001,81601.188,120.013,9747.439,2.164,213.745,0.784,79.901
